shift_id,employee_id,store_id,scheduled_start,scheduled_end,actual_start,actual_end,shift_status
2059,69,3,2026-04-04 15:00:00,2026-04-04 21:00:00,2026-04-04 15:05:00,2026-04-04 21:05:00,completed
2060,25,3,2026-04-04 11:00:00,2026-04-04 17:00:00,,,cancelled
2061,44,3,2026-04-04 13:00:00,2026-04-04 18:00:00,2026-04-04 13:04:00,2026-04-04 18:06:00,completed
2062,1,1,2026-04-05 09:00:00,2026-04-05 17:00:00,2026-04-05 08:57:00,2026-04-05 17:02:00,completed
2063,18,1,2026-04-05 08:00:00,2026-04-05 14:00:00,2026-04-05 07:59:00,2026-04-05 13:55:00,completed
2064,17,1,2026-04-05 16:00:00,2026-04-05 22:00:00,2026-04-05 15:59:00,2026-04-05 21:59:00,completed
2065,14,1,2026-04-05 10:00:00,2026-04-05 16:00:00,2026-04-05 10:04:00,2026-04-05 16:08:00,completed
2066,52,1,2026-04-05 12:00:00,2026-04-05 17:00:00,2026-04-05 12:02:00,2026-04-05 16:55:00,completed
2067,10,2,2026-04-05 09:00:00,2026-04-05 17:00:00,2026-04-05 08:59:00,2026-04-05 17:07:00,completed
2068,38,2,2026-04-05 08:00:00,2026-04-05 14:00:00,2026-04-05 08:00:00,2026-04-05 14:05:00,completed
2069,13,2,2026-04-05 15:00:00,2026-04-05 21:00:00,2026-04-05 15:17:00,2026-04-05 21:12:00,completed
2070,51,2,2026-04-05 10:00:00,2026-04-05 16:00:00,2026-04-05 10:03:00,2026-04-05 16:08:00,completed
2071,32,2,2026-04-05 12:00:00,2026-04-05 17:00:00,2026-04-05 12:03:00,2026-04-05 16:54:00,completed
2072,58,3,2026-04-05 10:00:00,2026-04-05 18:00:00,2026-04-05 10:02:00,2026-04-05 17:56:00,completed
2073,34,3,2026-04-05 09:00:00,2026-04-05 15:00:00,2026-04-05 08:57:00,2026-04-05 15:08:00,completed
2074,11,3,2026-04-05 15:00:00,2026-04-05 21:00:00,2026-04-05 14:57:00,2026-04-05 20:54:00,completed
2075,56,3,2026-04-05 11:00:00,2026-04-05 17:00:00,,,cancelled
2076,35,3,2026-04-05 13:00:00,2026-04-05 18:00:00,2026-04-05 13:00:00,2026-04-05 18:03:00,completed
2077,67,1,2026-04-06 09:00:00,2026-04-06 17:00:00,2026-04-06 09:04:00,2026-04-06 17:04:00,completed
2078,49,1,2026-04-06 08:00:00,2026-04-06 14:00:00,2026-04-06 07:57:00,2026-04-06 13:59:00,completed
2079,41,1,2026-04-06 16:00:00,2026-04-06 22:00:00,2026-04-06 15:58:00,2026-04-06 22:04:00,completed
2080,29,1,2026-04-06 10:00:00,2026-04-06 16:00:00,2026-04-06 10:00:00,2026-04-06 16:02:00,completed
2081,10,2,2026-04-06 09:00:00,2026-04-06 17:00:00,2026-04-06 09:18:00,2026-04-06 16:58:00,completed
2082,46,2,2026-04-06 08:00:00,2026-04-06 14:00:00,2026-04-06 07:58:00,2026-04-06 14:08:00,completed
2083,7,2,2026-04-06 15:00:00,2026-04-06 21:00:00,2026-04-06 15:00:00,2026-04-06 21:02:00,completed
2084,51,2,2026-04-06 10:00:00,2026-04-06 16:00:00,2026-04-06 10:02:00,2026-04-06 16:07:00,completed
2085,4,3,2026-04-06 10:00:00,2026-04-06 18:00:00,,,cancelled
2086,54,3,2026-04-06 09:00:00,2026-04-06 15:00:00,2026-04-06 09:13:00,2026-04-06 15:01:00,completed
2087,20,3,2026-04-06 15:00:00,2026-04-06 21:00:00,2026-04-06 15:00:00,2026-04-06 21:02:00,completed
2088,53,3,2026-04-06 11:00:00,2026-04-06 17:00:00,2026-04-06 10:56:00,2026-04-06 17:02:00,completed
2089,1,1,2026-04-07 09:00:00,2026-04-07 17:00:00,2026-04-07 09:01:00,2026-04-07 17:05:00,completed
2090,43,1,2026-04-07 08:00:00,2026-04-07 14:00:00,2026-04-07 07:54:00,2026-04-07 13:54:00,completed
2091,17,1,2026-04-07 16:00:00,2026-04-07 22:00:00,2026-04-07 15:58:00,2026-04-07 21:58:00,completed
2092,6,1,2026-04-07 10:00:00,2026-04-07 16:00:00,2026-04-07 09:58:00,2026-04-07 15:51:00,completed
2093,68,2,2026-04-07 09:00:00,2026-04-07 17:00:00,2026-04-07 09:01:00,2026-04-07 17:00:00,completed
2094,19,2,2026-04-07 08:00:00,2026-04-07 14:00:00,2026-04-07 08:00:00,2026-04-07 13:57:00,completed
2095,39,2,2026-04-07 15:00:00,2026-04-07 21:00:00,2026-04-07 14:58:00,2026-04-07 20:48:00,completed
2096,45,2,2026-04-07 10:00:00,2026-04-07 16:00:00,,,cancelled
2097,58,3,2026-04-07 10:00:00,2026-04-07 18:00:00,2026-04-07 10:01:00,2026-04-07 17:53:00,completed
2098,28,3,2026-04-07 09:00:00,2026-04-07 15:00:00,2026-04-07 08:59:00,2026-04-07 15:07:00,completed
2099,8,3,2026-04-07 15:00:00,2026-04-07 21:00:00,2026-04-07 14:58:00,2026-04-07 21:01:00,completed
2100,22,3,2026-04-07 11:00:00,2026-04-07 17:00:00,2026-04-07 11:00:00,2026-04-07 17:09:00,completed
2101,1,1,2026-04-08 09:00:00,2026-04-08 17:00:00,2026-04-08 08:59:00,2026-04-08 17:10:00,completed
2102,21,1,2026-04-08 08:00:00,2026-04-08 14:00:00,2026-04-08 08:01:00,2026-04-08 13:56:00,completed
2103,18,1,2026-04-08 16:00:00,2026-04-08 22:00:00,2026-04-08 16:04:00,2026-04-08 22:00:00,completed
2104,50,1,2026-04-08 10:00:00,2026-04-08 16:00:00,2026-04-08 10:05:00,2026-04-08 16:01:00,completed
2105,16,2,2026-04-08 09:00:00,2026-04-08 17:00:00,2026-04-08 08:57:00,2026-04-08 16:56:00,completed
2106,55,2,2026-04-08 08:00:00,2026-04-08 14:00:00,2026-04-08 08:01:00,2026-04-08 14:01:00,completed
2107,60,2,2026-04-08 15:00:00,2026-04-08 21:00:00,2026-04-08 15:01:00,2026-04-08 20:57:00,completed
2108,30,2,2026-04-08 10:00:00,2026-04-08 16:00:00,2026-04-08 09:58:00,2026-04-08 15:52:00,completed
2109,62,3,2026-04-08 10:00:00,2026-04-08 18:00:00,2026-04-08 10:00:00,2026-04-08 18:00:00,completed
2110,31,3,2026-04-08 09:00:00,2026-04-08 15:00:00,2026-04-08 08:57:00,2026-04-08 15:10:00,completed
2111,36,3,2026-04-08 15:00:00,2026-04-08 21:00:00,2026-04-08 14:59:00,2026-04-08 21:04:00,completed
2112,71,3,2026-04-08 11:00:00,2026-04-08 17:00:00,2026-04-08 11:01:00,2026-04-08 17:03:00,completed
2113,67,1,2026-04-09 09:00:00,2026-04-09 17:00:00,2026-04-09 09:03:00,2026-04-09 17:00:00,completed
2114,33,1,2026-04-09 08:00:00,2026-04-09 14:00:00,2026-04-09 08:01:00,2026-04-09 14:05:00,completed
2115,72,1,2026-04-09 16:00:00,2026-04-09 22:00:00,2026-04-09 16:01:00,2026-04-09 22:02:00,completed
2116,14,1,2026-04-09 10:00:00,2026-04-09 16:00:00,2026-04-09 09:58:00,2026-04-09 16:01:00,completed
2117,63,2,2026-04-09 09:00:00,2026-04-09 17:00:00,2026-04-09 08:58:00,2026-04-09 17:00:00,completed
2118,24,2,2026-04-09 08:00:00,2026-04-09 14:00:00,2026-04-09 07:58:00,2026-04-09 14:05:00,completed
2119,32,2,2026-04-09 15:00:00,2026-04-09 21:00:00,2026-04-09 15:01:00,2026-04-09 21:00:00,completed
2120,80,2,2026-04-09 10:00:00,2026-04-09 16:00:00,2026-04-09 10:00:00,2026-04-09 16:02:00,completed
2121,47,3,2026-04-09 10:00:00,2026-04-09 18:00:00,2026-04-09 10:02:00,2026-04-09 17:54:00,completed
2122,75,3,2026-04-09 09:00:00,2026-04-09 15:00:00,2026-04-09 08:57:00,2026-04-09 15:05:00,completed
2123,64,3,2026-04-09 15:00:00,2026-04-09 21:00:00,2026-04-09 15:01:00,2026-04-09 20:59:00,completed
2124,78,3,2026-04-09 11:00:00,2026-04-09 17:00:00,2026-04-09 11:00:00,2026-04-09 17:03:00,completed
2125,1,1,2026-04-10 09:00:00,2026-04-10 17:00:00,2026-04-10 09:00:00,2026-04-10 17:06:00,completed
2126,66,1,2026-04-10 08:00:00,2026-04-10 14:00:00,2026-04-10 08:03:00,2026-04-10 14:04:00,completed
2127,52,1,2026-04-10 16:00:00,2026-04-10 22:00:00,,,cancelled
2128,29,1,2026-04-10 10:00:00,2026-04-10 16:00:00,2026-04-10 10:05:00,2026-04-10 16:05:00,completed
2129,12,1,2026-04-10 12:00:00,2026-04-10 17:00:00,2026-04-10 11:57:00,2026-04-10 16:57:00,completed
2130,2,2,2026-04-10 09:00:00,2026-04-10 17:00:00,2026-04-10 08:59:00,2026-04-10 16:52:00,completed
2131,23,2,2026-04-10 08:00:00,2026-04-10 14:00:00,2026-04-10 07:59:00,2026-04-10 14:05:00,completed
2132,13,2,2026-04-10 15:00:00,2026-04-10 21:00:00,2026-04-10 15:00:00,2026-04-10 21:04:00,completed
2133,37,2,2026-04-10 10:00:00,2026-04-10 16:00:00,2026-04-10 10:02:00,2026-04-10 15:54:00,completed
2134,38,2,2026-04-10 12:00:00,2026-04-10 17:00:00,2026-04-10 11:57:00,2026-04-10 17:02:00,completed
2135,3,3,2026-04-10 10:00:00,2026-04-10 18:00:00,2026-04-10 10:01:00,2026-04-10 18:05:00,completed
2136,26,3,2026-04-10 09:00:00,2026-04-10 15:00:00,2026-04-10 08:56:00,2026-04-10 15:01:00,completed
2137,5,3,2026-04-10 15:00:00,2026-04-10 21:00:00,2026-04-10 14:55:00,2026-04-10 21:00:00,completed
2138,56,3,2026-04-10 11:00:00,2026-04-10 17:00:00,2026-04-10 10:57:00,2026-04-10 16:51:00,completed
2139,69,3,2026-04-10 13:00:00,2026-04-10 18:00:00,2026-04-10 13:04:00,2026-04-10 18:07:00,completed
2140,67,1,2026-04-11 09:00:00,2026-04-11 17:00:00,2026-04-11 09:03:00,2026-04-11 17:05:00,completed
2141,12,1,2026-04-11 08:00:00,2026-04-11 14:00:00,2026-04-11 07:58:00,2026-04-11 14:05:00,completed
2142,49,1,2026-04-11 16:00:00,2026-04-11 22:00:00,2026-04-11 16:00:00,2026-04-11 21:57:00,completed
2143,6,1,2026-04-11 10:00:00,2026-04-11 16:00:00,2026-04-11 10:03:00,2026-04-11 16:02:00,completed
2144,41,1,2026-04-11 12:00:00,2026-04-11 17:00:00,2026-04-11 11:54:00,2026-04-11 16:48:00,completed
2145,2,2,2026-04-11 09:00:00,2026-04-11 17:00:00,2026-04-11 09:03:00,2026-04-11 16:57:00,completed
2146,40,2,2026-04-11 08:00:00,2026-04-11 14:00:00,,,missed
2147,38,2,2026-04-11 15:00:00,2026-04-11 21:00:00,2026-04-11 15:02:00,2026-04-11 21:03:00,completed
2148,37,2,2026-04-11 10:00:00,2026-04-11 16:00:00,2026-04-11 10:04:00,2026-04-11 16:04:00,completed
2149,23,2,2026-04-11 12:00:00,2026-04-11 17:00:00,2026-04-11 12:07:00,2026-04-11 17:03:00,completed
2150,3,3,2026-04-11 10:00:00,2026-04-11 18:00:00,2026-04-11 10:01:00,2026-04-11 18:03:00,completed
2151,77,3,2026-04-11 09:00:00,2026-04-11 15:00:00,,,cancelled
2152,34,3,2026-04-11 15:00:00,2026-04-11 21:00:00,2026-04-11 14:58:00,2026-04-11 20:55:00,completed
2153,25,3,2026-04-11 11:00:00,2026-04-11 17:00:00,2026-04-11 11:12:00,2026-04-11 16:55:00,completed
2154,35,3,2026-04-11 13:00:00,2026-04-11 18:00:00,2026-04-11 12:56:00,2026-04-11 17:58:00,completed
2155,1,1,2026-04-12 09:00:00,2026-04-12 17:00:00,2026-04-12 09:02:00,2026-04-12 17:02:00,completed
2156,66,1,2026-04-12 08:00:00,2026-04-12 14:00:00,2026-04-12 08:05:00,2026-04-12 13:59:00,completed
2157,43,1,2026-04-12 16:00:00,2026-04-12 22:00:00,2026-04-12 15:53:00,2026-04-12 22:05:00,completed
2158,50,1,2026-04-12 10:00:00,2026-04-12 16:00:00,2026-04-12 10:00:00,2026-04-12 15:54:00,completed
2159,17,1,2026-04-12 12:00:00,2026-04-12 17:00:00,2026-04-12 11:56:00,2026-04-12 16:59:00,completed
2160,10,2,2026-04-12 09:00:00,2026-04-12 17:00:00,2026-04-12 09:00:00,2026-04-12 16:59:00,completed
2161,13,2,2026-04-12 08:00:00,2026-04-12 14:00:00,2026-04-12 07:59:00,2026-04-12 13:56:00,completed
2162,40,2,2026-04-12 15:00:00,2026-04-12 21:00:00,2026-04-12 15:02:00,2026-04-12 20:48:00,completed
2163,51,2,2026-04-12 10:00:00,2026-04-12 16:00:00,2026-04-12 09:59:00,2026-04-12 15:57:00,completed
2164,19,2,2026-04-12 12:00:00,2026-04-12 17:00:00,2026-04-12 12:01:00,2026-04-12 16:58:00,completed
2165,4,3,2026-04-12 10:00:00,2026-04-12 18:00:00,2026-04-12 09:59:00,2026-04-12 18:04:00,completed
2166,11,3,2026-04-12 09:00:00,2026-04-12 15:00:00,2026-04-12 09:02:00,2026-04-12 15:02:00,completed
2167,69,3,2026-04-12 15:00:00,2026-04-12 21:00:00,2026-04-12 15:00:00,2026-04-12 20:55:00,completed
2168,15,3,2026-04-12 11:00:00,2026-04-12 17:00:00,2026-04-12 10:59:00,2026-04-12 17:02:00,completed
2169,35,3,2026-04-12 13:00:00,2026-04-12 18:00:00,2026-04-12 13:02:00,2026-04-12 17:55:00,completed
2170,67,1,2026-04-13 09:00:00,2026-04-13 17:00:00,2026-04-13 09:01:00,2026-04-13 16:59:00,completed
2171,49,1,2026-04-13 08:00:00,2026-04-13 14:00:00,2026-04-13 07:58:00,2026-04-13 13:56:00,completed
2172,52,1,2026-04-13 16:00:00,2026-04-13 22:00:00,2026-04-13 16:00:00,2026-04-13 22:03:00,completed
2173,29,1,2026-04-13 10:00:00,2026-04-13 16:00:00,2026-04-13 10:05:00,2026-04-13 15:52:00,completed
2174,10,2,2026-04-13 09:00:00,2026-04-13 17:00:00,2026-04-13 08:59:00,2026-04-13 16:58:00,completed
2175,24,2,2026-04-13 08:00:00,2026-04-13 14:00:00,2026-04-13 07:56:00,2026-04-13 14:06:00,completed
2176,60,2,2026-04-13 15:00:00,2026-04-13 21:00:00,2026-04-13 14:56:00,2026-04-13 20:51:00,completed
2177,51,2,2026-04-13 10:00:00,2026-04-13 16:00:00,2026-04-13 10:03:00,2026-04-13 15:58:00,completed
2178,47,3,2026-04-13 10:00:00,2026-04-13 18:00:00,2026-04-13 09:59:00,2026-04-13 18:01:00,completed
2179,31,3,2026-04-13 09:00:00,2026-04-13 15:00:00,2026-04-13 09:02:00,2026-04-13 14:57:00,completed
2180,54,3,2026-04-13 15:00:00,2026-04-13 21:00:00,2026-04-13 14:57:00,2026-04-13 21:05:00,completed
2181,78,3,2026-04-13 11:00:00,2026-04-13 17:00:00,2026-04-13 11:04:00,2026-04-13 16:59:00,completed
2182,1,1,2026-04-14 09:00:00,2026-04-14 17:00:00,2026-04-14 08:58:00,2026-04-14 17:06:00,completed
2183,41,1,2026-04-14 08:00:00,2026-04-14 14:00:00,2026-04-14 07:56:00,2026-04-14 13:53:00,completed
2184,33,1,2026-04-14 16:00:00,2026-04-14 22:00:00,2026-04-14 16:01:00,2026-04-14 22:07:00,completed
2185,14,1,2026-04-14 10:00:00,2026-04-14 16:00:00,,,cancelled
2186,68,2,2026-04-14 09:00:00,2026-04-14 17:00:00,,,cancelled
2187,55,2,2026-04-14 08:00:00,2026-04-14 14:00:00,2026-04-14 07:57:00,2026-04-14 14:05:00,completed
2188,39,2,2026-04-14 15:00:00,2026-04-14 21:00:00,2026-04-14 15:08:00,2026-04-14 20:58:00,completed
2189,30,2,2026-04-14 10:00:00,2026-04-14 16:00:00,2026-04-14 09:58:00,2026-04-14 16:05:00,completed
2190,58,3,2026-04-14 10:00:00,2026-04-14 18:00:00,2026-04-14 10:01:00,2026-04-14 18:11:00,completed
2191,26,3,2026-04-14 09:00:00,2026-04-14 15:00:00,2026-04-14 09:03:00,2026-04-14 14:51:00,completed
2192,75,3,2026-04-14 15:00:00,2026-04-14 21:00:00,2026-04-14 15:01:00,2026-04-14 20:55:00,completed
2193,22,3,2026-04-14 11:00:00,2026-04-14 17:00:00,2026-04-14 10:58:00,2026-04-14 16:54:00,completed
2194,1,1,2026-04-15 09:00:00,2026-04-15 17:00:00,2026-04-15 08:58:00,2026-04-15 17:02:00,completed
2195,72,1,2026-04-15 08:00:00,2026-04-15 14:00:00,,,missed
2196,18,1,2026-04-15 16:00:00,2026-04-15 22:00:00,2026-04-15 15:58:00,2026-04-15 22:00:00,completed
2197,6,1,2026-04-15 10:00:00,2026-04-15 16:00:00,2026-04-15 09:56:00,2026-04-15 15:54:00,completed
2198,16,2,2026-04-15 09:00:00,2026-04-15 17:00:00,2026-04-15 09:03:00,2026-04-15 16:55:00,completed
2199,7,2,2026-04-15 08:00:00,2026-04-15 14:00:00,2026-04-15 07:58:00,2026-04-15 13:56:00,completed
2200,46,2,2026-04-15 15:00:00,2026-04-15 21:00:00,2026-04-15 15:05:00,2026-04-15 20:48:00,completed
2201,80,2,2026-04-15 10:00:00,2026-04-15 16:00:00,2026-04-15 09:55:00,2026-04-15 15:53:00,completed
2202,62,3,2026-04-15 10:00:00,2026-04-15 18:00:00,2026-04-15 10:10:00,2026-04-15 17:55:00,completed
2203,5,3,2026-04-15 09:00:00,2026-04-15 15:00:00,2026-04-15 09:01:00,2026-04-15 14:57:00,completed
2204,20,3,2026-04-15 15:00:00,2026-04-15 21:00:00,2026-04-15 15:00:00,2026-04-15 21:00:00,completed
2205,71,3,2026-04-15 11:00:00,2026-04-15 17:00:00,2026-04-15 11:00:00,2026-04-15 17:07:00,completed
2206,67,1,2026-04-16 09:00:00,2026-04-16 17:00:00,2026-04-16 09:02:00,2026-04-16 16:57:00,completed
2207,21,1,2026-04-16 08:00:00,2026-04-16 14:00:00,2026-04-16 08:02:00,2026-04-16 14:02:00,completed
2208,17,1,2026-04-16 16:00:00,2026-04-16 22:00:00,2026-04-16 16:00:00,2026-04-16 22:01:00,completed
2209,50,1,2026-04-16 10:00:00,2026-04-16 16:00:00,2026-04-16 10:01:00,2026-04-16 16:00:00,completed
2210,63,2,2026-04-16 09:00:00,2026-04-16 17:00:00,2026-04-16 09:05:00,2026-04-16 16:57:00,completed
2211,32,2,2026-04-16 08:00:00,2026-04-16 14:00:00,2026-04-16 08:00:00,2026-04-16 14:00:00,completed
2212,19,2,2026-04-16 15:00:00,2026-04-16 21:00:00,2026-04-16 14:58:00,2026-04-16 21:03:00,completed
2213,45,2,2026-04-16 10:00:00,2026-04-16 16:00:00,2026-04-16 10:02:00,2026-04-16 16:05:00,completed
2214,4,3,2026-04-16 10:00:00,2026-04-16 18:00:00,2026-04-16 10:02:00,2026-04-16 17:57:00,completed
2215,28,3,2026-04-16 09:00:00,2026-04-16 15:00:00,2026-04-16 09:00:00,2026-04-16 15:00:00,completed
2216,8,3,2026-04-16 15:00:00,2026-04-16 21:00:00,2026-04-16 15:05:00,2026-04-16 21:09:00,completed
2217,53,3,2026-04-16 11:00:00,2026-04-16 17:00:00,2026-04-16 11:02:00,2026-04-16 16:57:00,completed
2218,1,1,2026-04-17 09:00:00,2026-04-17 17:00:00,2026-04-17 08:55:00,2026-04-17 16:57:00,completed
2219,66,1,2026-04-17 08:00:00,2026-04-17 14:00:00,2026-04-17 07:57:00,2026-04-17 13:57:00,completed
2220,43,1,2026-04-17 16:00:00,2026-04-17 22:00:00,2026-04-17 16:05:00,2026-04-17 22:03:00,completed
2221,29,1,2026-04-17 10:00:00,2026-04-17 16:00:00,2026-04-17 10:04:00,2026-04-17 15:59:00,completed
2222,12,1,2026-04-17 12:00:00,2026-04-17 17:00:00,2026-04-17 12:11:00,2026-04-17 16:52:00,completed
2223,2,2,2026-04-17 09:00:00,2026-04-17 17:00:00,2026-04-17 09:00:00,2026-04-17 16:54:00,completed
2224,23,2,2026-04-17 08:00:00,2026-04-17 14:00:00,2026-04-17 08:03:00,2026-04-17 14:03:00,completed
2225,40,2,2026-04-17 15:00:00,2026-04-17 21:00:00,2026-04-17 14:58:00,2026-04-17 20:54:00,completed
2226,37,2,2026-04-17 10:00:00,2026-04-17 16:00:00,2026-04-17 10:02:00,2026-04-17 16:06:00,completed
2227,38,2,2026-04-17 12:00:00,2026-04-17 17:00:00,2026-04-17 12:01:00,2026-04-17 17:05:00,completed
2228,3,3,2026-04-17 10:00:00,2026-04-17 18:00:00,2026-04-17 09:56:00,2026-04-17 18:03:00,completed
2229,64,3,2026-04-17 09:00:00,2026-04-17 15:00:00,2026-04-17 09:16:00,2026-04-17 15:02:00,completed
2230,36,3,2026-04-17 15:00:00,2026-04-17 21:00:00,2026-04-17 15:01:00,2026-04-17 20:54:00,completed
2231,70,3,2026-04-17 11:00:00,2026-04-17 17:00:00,2026-04-17 11:07:00,2026-04-17 17:07:00,completed
2232,44,3,2026-04-17 13:00:00,2026-04-17 18:00:00,2026-04-17 13:17:00,2026-04-17 18:00:00,completed
2233,67,1,2026-04-18 09:00:00,2026-04-18 17:00:00,2026-04-18 09:01:00,2026-04-18 16:51:00,completed
2234,12,1,2026-04-18 08:00:00,2026-04-18 14:00:00,2026-04-18 07:52:00,2026-04-18 13:55:00,completed
2235,49,1,2026-04-18 16:00:00,2026-04-18 22:00:00,2026-04-18 15:54:00,2026-04-18 21:59:00,completed
2236,6,1,2026-04-18 10:00:00,2026-04-18 16:00:00,2026-04-18 09:59:00,2026-04-18 16:05:00,completed
2237,52,1,2026-04-18 12:00:00,2026-04-18 17:00:00,2026-04-18 12:14:00,2026-04-18 16:55:00,completed
2238,2,2,2026-04-18 09:00:00,2026-04-18 17:00:00,2026-04-18 08:55:00,2026-04-18 16:54:00,completed
2239,13,2,2026-04-18 08:00:00,2026-04-18 14:00:00,2026-04-18 08:02:00,2026-04-18 14:03:00,completed
2240,38,2,2026-04-18 15:00:00,2026-04-18 21:00:00,2026-04-18 14:58:00,2026-04-18 20:55:00,completed
2241,37,2,2026-04-18 10:00:00,2026-04-18 16:00:00,2026-04-18 10:00:00,2026-04-18 16:07:00,completed
2242,23,2,2026-04-18 12:00:00,2026-04-18 17:00:00,2026-04-18 12:00:00,2026-04-18 17:00:00,completed
2243,3,3,2026-04-18 10:00:00,2026-04-18 18:00:00,2026-04-18 09:58:00,2026-04-18 17:57:00,completed
2244,77,3,2026-04-18 09:00:00,2026-04-18 15:00:00,2026-04-18 08:56:00,2026-04-18 14:58:00,completed
2245,69,3,2026-04-18 15:00:00,2026-04-18 21:00:00,2026-04-18 14:59:00,2026-04-18 20:52:00,completed
2246,56,3,2026-04-18 11:00:00,2026-04-18 17:00:00,2026-04-18 11:04:00,2026-04-18 16:58:00,completed
2247,34,3,2026-04-18 13:00:00,2026-04-18 18:00:00,2026-04-18 12:57:00,2026-04-18 17:56:00,completed
2248,1,1,2026-04-19 09:00:00,2026-04-19 17:00:00,2026-04-19 08:59:00,2026-04-19 17:01:00,completed
2249,18,1,2026-04-19 08:00:00,2026-04-19 14:00:00,2026-04-19 07:57:00,2026-04-19 13:59:00,completed
2250,21,1,2026-04-19 16:00:00,2026-04-19 22:00:00,2026-04-19 15:58:00,2026-04-19 22:02:00,completed
2251,50,1,2026-04-19 10:00:00,2026-04-19 16:00:00,2026-04-19 09:56:00,2026-04-19 16:03:00,completed
2252,72,1,2026-04-19 12:00:00,2026-04-19 17:00:00,2026-04-19 12:02:00,2026-04-19 16:58:00,completed
2253,10,2,2026-04-19 09:00:00,2026-04-19 17:00:00,2026-04-19 09:03:00,2026-04-19 17:01:00,completed
2254,13,2,2026-04-19 08:00:00,2026-04-19 14:00:00,,,missed
2255,40,2,2026-04-19 15:00:00,2026-04-19 21:00:00,2026-04-19 15:03:00,2026-04-19 21:04:00,completed
2256,51,2,2026-04-19 10:00:00,2026-04-19 16:00:00,2026-04-19 09:59:00,2026-04-19 16:06:00,completed
2257,60,2,2026-04-19 12:00:00,2026-04-19 17:00:00,2026-04-19 11:58:00,2026-04-19 17:01:00,completed
2258,47,3,2026-04-19 10:00:00,2026-04-19 18:00:00,2026-04-19 10:03:00,2026-04-19 18:03:00,completed
2259,11,3,2026-04-19 09:00:00,2026-04-19 15:00:00,2026-04-19 08:59:00,2026-04-19 14:59:00,completed
2260,35,3,2026-04-19 15:00:00,2026-04-19 21:00:00,2026-04-19 15:00:00,2026-04-19 20:55:00,completed
2261,15,3,2026-04-19 11:00:00,2026-04-19 17:00:00,2026-04-19 10:59:00,2026-04-19 16:59:00,completed
2262,34,3,2026-04-19 13:00:00,2026-04-19 18:00:00,2026-04-19 12:56:00,2026-04-19 18:03:00,completed
2263,67,1,2026-04-20 09:00:00,2026-04-20 17:00:00,,,cancelled
2264,49,1,2026-04-20 08:00:00,2026-04-20 14:00:00,2026-04-20 08:02:00,2026-04-20 14:01:00,completed
2265,41,1,2026-04-20 16:00:00,2026-04-20 22:00:00,2026-04-20 15:55:00,2026-04-20 21:59:00,completed
2266,29,1,2026-04-20 10:00:00,2026-04-20 16:00:00,2026-04-20 10:02:00,2026-04-20 15:55:00,completed
2267,10,2,2026-04-20 09:00:00,2026-04-20 17:00:00,2026-04-20 08:57:00,2026-04-20 17:06:00,completed
2268,7,2,2026-04-20 08:00:00,2026-04-20 14:00:00,2026-04-20 07:56:00,2026-04-20 13:57:00,completed
2269,39,2,2026-04-20 15:00:00,2026-04-20 21:00:00,2026-04-20 14:55:00,2026-04-20 20:57:00,completed
2270,51,2,2026-04-20 10:00:00,2026-04-20 16:00:00,2026-04-20 09:58:00,2026-04-20 15:53:00,completed
2271,62,3,2026-04-20 10:00:00,2026-04-20 18:00:00,2026-04-20 09:58:00,2026-04-20 17:54:00,completed
2272,5,3,2026-04-20 09:00:00,2026-04-20 15:00:00,2026-04-20 09:02:00,2026-04-20 14:58:00,completed
2273,64,3,2026-04-20 15:00:00,2026-04-20 21:00:00,2026-04-20 15:00:00,2026-04-20 21:03:00,completed
2274,25,3,2026-04-20 11:00:00,2026-04-20 17:00:00,2026-04-20 11:03:00,2026-04-20 17:02:00,completed
2275,1,1,2026-04-21 09:00:00,2026-04-21 17:00:00,2026-04-21 09:01:00,2026-04-21 17:03:00,completed
2276,33,1,2026-04-21 08:00:00,2026-04-21 14:00:00,2026-04-21 08:02:00,2026-04-21 14:04:00,completed
2277,52,1,2026-04-21 16:00:00,2026-04-21 22:00:00,2026-04-21 16:01:00,2026-04-21 21:51:00,completed
2278,14,1,2026-04-21 10:00:00,2026-04-21 16:00:00,2026-04-21 10:00:00,2026-04-21 16:00:00,completed
2279,68,2,2026-04-21 09:00:00,2026-04-21 17:00:00,,,cancelled
2280,46,2,2026-04-21 08:00:00,2026-04-21 14:00:00,2026-04-21 08:01:00,2026-04-21 13:55:00,completed
2281,55,2,2026-04-21 15:00:00,2026-04-21 21:00:00,2026-04-21 14:57:00,2026-04-21 20:52:00,completed
2282,45,2,2026-04-21 10:00:00,2026-04-21 16:00:00,2026-04-21 10:02:00,2026-04-21 16:07:00,completed
2283,58,3,2026-04-21 10:00:00,2026-04-21 18:00:00,2026-04-21 10:08:00,2026-04-21 18:01:00,completed
2284,26,3,2026-04-21 09:00:00,2026-04-21 15:00:00,2026-04-21 09:01:00,2026-04-21 15:07:00,completed
2285,28,3,2026-04-21 15:00:00,2026-04-21 21:00:00,2026-04-21 15:00:00,2026-04-21 20:49:00,completed
2286,22,3,2026-04-21 11:00:00,2026-04-21 17:00:00,2026-04-21 11:05:00,2026-04-21 16:58:00,completed
2287,1,1,2026-04-22 09:00:00,2026-04-22 17:00:00,2026-04-22 09:00:00,2026-04-22 17:01:00,completed
