payment_id,sale_id,payment_method,payment_amount,payment_time
22228,21420,debit_card,26.10,2026-06-06 15:36:00
22229,21421,debit_card,13.02,2026-03-09 12:46:00
22230,21422,credit_card,22.29,2025-11-05 20:31:00
22231,21423,credit_card,86.60,2026-04-30 13:31:00
22232,21424,mobile_pay,51.27,2026-02-10 13:31:00
22233,21425,debit_card,5.98,2026-05-03 18:36:00
22234,21426,cash,86.44,2026-04-19 18:46:00
22235,21427,debit_card,32.06,2026-03-09 11:26:00
22236,21428,gift_card,23.91,2026-01-16 15:46:00
22237,21429,debit_card,27.95,2026-03-06 11:16:00
22238,21429,mobile_pay,41.92,2026-03-06 11:16:00
22239,21430,debit_card,39.65,2026-06-07 17:41:00
22240,21431,cash,24.46,2026-02-24 10:36:00
22241,21432,cash,29.44,2026-06-21 09:11:00
22242,21432,mobile_pay,44.15,2026-06-21 09:11:00
22243,21433,cash,27.43,2026-03-21 15:11:00
22244,21433,credit_card,41.14,2026-03-21 15:11:00
22245,21434,credit_card,91.97,2025-12-12 16:16:00
22246,21435,credit_card,49.00,2025-12-28 09:31:00
22247,21436,gift_card,60.53,2025-11-19 09:26:00
22248,21437,mobile_pay,6.52,2026-04-25 12:11:00
22249,21437,credit_card,9.78,2026-04-25 12:11:00
22250,21438,mobile_pay,35.43,2026-07-18 12:36:00
22251,21438,credit_card,53.15,2026-07-18 12:36:00
22252,21439,debit_card,45.66,2026-02-06 09:11:00
22253,21440,cash,9.34,2026-03-26 18:11:00
22254,21441,debit_card,24.01,2026-02-27 10:46:00
22255,21442,mobile_pay,95.77,2026-02-18 13:06:00
22256,21443,gift_card,20.10,2025-11-21 16:46:00
22257,21444,cash,21.20,2026-07-12 20:11:00
22258,21445,credit_card,39.12,2026-01-14 15:01:00
22259,21446,cash,53.99,2025-11-14 18:31:00
22260,21447,mobile_pay,13.03,2025-12-28 11:26:00
22261,21448,mobile_pay,43.51,2026-04-05 15:36:00
22262,21449,gift_card,51.97,2026-05-11 16:36:00
22263,21451,gift_card,30.97,2025-12-31 15:46:00
22264,21452,gift_card,43.82,2026-01-16 14:21:00
22265,21453,cash,44.02,2025-12-21 12:51:00
22266,21454,debit_card,13.90,2026-01-18 10:26:00
22267,21455,mobile_pay,80.48,2026-07-06 13:06:00
22268,21456,gift_card,60.55,2026-04-14 11:21:00
22269,21457,debit_card,72.04,2026-02-15 09:51:00
22270,21458,debit_card,9.78,2026-02-12 12:51:00
22271,21459,mobile_pay,34.02,2025-12-07 16:06:00
22272,21460,mobile_pay,68.55,2026-03-09 19:36:00
22273,21461,debit_card,42.27,2025-12-04 20:51:00
22274,21462,mobile_pay,87.48,2026-06-10 20:51:00
22275,21463,credit_card,98.34,2026-03-02 20:46:00
22276,21464,gift_card,5.98,2026-01-30 19:36:00
22277,21465,credit_card,74.57,2026-07-07 14:46:00
22278,21466,gift_card,33.70,2026-06-20 14:56:00
22279,21467,mobile_pay,21.73,2026-04-23 09:56:00
22280,21468,mobile_pay,26.09,2026-07-16 11:06:00
22281,21469,gift_card,47.60,2025-12-02 15:21:00
22282,21470,debit_card,28.02,2026-01-15 09:11:00
22283,21471,cash,60.85,2026-02-11 16:51:00
22284,21472,gift_card,73.37,2025-12-11 15:11:00
22285,21473,cash,48.93,2026-01-22 14:16:00
22286,21474,cash,50.29,2026-07-15 18:01:00
22287,21475,cash,31.15,2026-05-16 20:16:00
22288,21476,mobile_pay,17.93,2025-12-14 17:51:00
22289,21477,mobile_pay,71.73,2026-05-21 09:46:00
22290,21478,cash,53.83,2025-12-09 10:56:00
22291,21479,cash,63.88,2026-02-14 15:01:00
22292,21480,mobile_pay,95.70,2025-12-14 17:26:00
22293,21481,cash,91.34,2026-04-13 16:16:00
22294,21482,cash,69.02,2026-07-06 09:31:00
22295,21483,credit_card,14.38,2025-12-15 09:16:00
22296,21483,debit_card,21.57,2025-12-15 09:16:00
22297,21484,debit_card,96.11,2025-11-07 18:41:00
22298,21485,gift_card,91.75,2025-11-25 18:21:00
22299,21486,debit_card,41.83,2025-12-23 19:06:00
22300,21487,cash,50.44,2026-06-16 18:31:00
22301,21488,mobile_pay,35.32,2026-01-20 15:11:00
22302,21489,mobile_pay,73.78,2026-03-03 19:41:00
22303,21490,debit_card,80.96,2026-01-17 12:11:00
22304,21491,cash,43.35,2025-11-24 11:36:00
22305,21492,debit_card,105.20,2025-11-06 08:21:00
22306,21493,gift_card,90.85,2026-04-11 15:51:00
22307,21494,credit_card,56.48,2026-02-10 08:41:00
22308,21495,mobile_pay,28.26,2026-05-16 15:36:00
22309,21496,cash,46.28,2026-07-24 12:16:00
22310,21497,cash,22.82,2026-02-10 09:36:00
22311,21498,debit_card,47.27,2026-03-21 11:36:00
22312,21499,debit_card,86.85,2026-01-04 11:31:00
22313,21500,mobile_pay,45.30,2026-05-12 16:06:00
22314,21501,gift_card,70.54,2025-12-07 17:16:00
22315,21502,mobile_pay,58.69,2026-06-04 10:21:00
22316,21503,gift_card,27.73,2025-12-14 19:21:00
22317,21504,cash,27.84,2026-02-26 08:21:00
22318,21504,mobile_pay,41.76,2026-02-26 08:21:00
22319,21505,credit_card,58.22,2026-03-28 08:56:00
22320,21506,debit_card,8.15,2026-06-29 20:01:00
22321,21507,cash,33.47,2026-03-15 13:36:00
22322,21508,credit_card,64.20,2025-12-15 10:06:00
22323,21509,mobile_pay,42.70,2026-02-14 09:26:00
22324,21510,gift_card,121.85,2025-12-17 09:11:00
22325,21511,gift_card,24.99,2025-12-27 17:36:00
22326,21512,credit_card,13.04,2026-05-10 09:16:00
22327,21513,mobile_pay,109.59,2025-12-21 14:31:00
22328,21514,gift_card,37.46,2026-01-24 11:31:00
22329,21515,gift_card,70.13,2025-12-06 14:56:00
22330,21516,gift_card,75.96,2026-05-14 12:46:00
22331,21517,credit_card,15.54,2026-01-01 11:16:00
22332,21518,credit_card,3.91,2026-04-12 19:06:00
22333,21518,debit_card,5.87,2026-04-12 19:06:00
22334,21519,gift_card,61.44,2026-01-10 13:06:00
22335,21520,credit_card,22.83,2025-11-28 15:16:00
22336,21521,credit_card,83.59,2026-03-26 19:01:00
22337,21522,mobile_pay,33.71,2026-07-03 19:31:00
22338,21523,credit_card,33.32,2026-07-31 20:21:00
22339,21524,mobile_pay,42.59,2025-11-28 19:41:00
22340,21526,mobile_pay,21.20,2025-12-07 13:01:00
22341,21527,cash,73.35,2026-05-20 20:06:00
22342,21528,debit_card,19.23,2026-06-08 15:16:00
22343,21529,credit_card,51.62,2026-01-04 18:36:00
22344,21530,mobile_pay,60.21,2025-11-02 09:16:00
22345,21531,debit_card,34.01,2026-06-18 11:36:00
22346,21532,debit_card,32.99,2026-02-25 12:46:00
22347,21532,gift_card,49.49,2026-02-25 12:46:00
22348,21533,credit_card,7.82,2026-01-22 09:21:00
22349,21533,mobile_pay,11.74,2026-01-22 09:21:00
22350,21534,mobile_pay,22.83,2025-11-30 16:31:00
22351,21535,debit_card,93.45,2026-07-28 09:46:00
22352,21536,cash,71.28,2026-02-25 08:36:00
22353,21537,debit_card,102.20,2026-05-04 08:56:00
22354,21538,debit_card,16.84,2026-04-26 16:36:00
22355,21539,mobile_pay,59.79,2026-04-07 17:41:00
22356,21540,mobile_pay,121.77,2025-12-07 16:01:00
22357,21541,cash,23.91,2026-03-15 18:31:00
22358,21542,gift_card,24.01,2026-05-11 15:41:00
22359,21544,mobile_pay,11.93,2026-04-11 11:41:00
22360,21545,mobile_pay,101.62,2026-05-21 09:46:00
22361,21546,cash,31.52,2026-04-21 12:31:00
22362,21547,cash,5.22,2026-05-18 16:11:00
22363,21548,gift_card,38.04,2026-01-27 11:26:00
22364,21549,gift_card,2.58,2026-05-21 08:01:00
22365,21550,mobile_pay,34.80,2026-02-17 17:16:00
22366,21551,credit_card,84.76,2026-02-28 17:41:00
22367,21552,debit_card,35.87,2026-04-23 19:06:00
22368,21553,credit_card,50.82,2026-06-24 08:16:00
22369,21554,mobile_pay,21.74,2025-11-12 17:26:00
22370,21555,gift_card,71.08,2026-07-05 12:31:00
22371,21556,debit_card,149.43,2026-01-22 10:46:00
22372,21557,debit_card,5.98,2026-01-09 09:56:00
22373,21558,debit_card,28.26,2026-01-13 08:01:00
22374,21559,cash,41.52,2026-01-02 12:06:00
22375,21560,credit_card,4.89,2025-12-31 18:46:00
22376,21561,mobile_pay,34.77,2026-07-20 14:26:00
22377,21562,debit_card,15.22,2026-07-02 14:56:00
22378,21563,mobile_pay,81.55,2026-04-17 16:46:00
22379,21564,credit_card,87.51,2026-03-29 08:46:00
22380,21565,credit_card,16.30,2026-04-24 10:41:00
22381,21566,credit_card,53.14,2026-01-01 13:21:00
22382,21567,gift_card,114.14,2026-05-05 11:31:00
22383,21568,gift_card,26.41,2026-03-30 11:26:00
22384,21569,debit_card,38.45,2026-01-28 20:16:00
22385,21570,mobile_pay,43.47,2026-03-29 18:11:00
22386,21571,credit_card,73.35,2026-05-29 13:21:00
22387,21572,mobile_pay,34.33,2025-11-20 09:21:00
22388,21573,mobile_pay,14.99,2026-05-30 20:06:00
22389,21574,debit_card,41.30,2025-12-04 18:41:00
22390,21575,mobile_pay,60.76,2026-06-17 15:21:00
22391,21576,gift_card,55.96,2026-07-13 11:01:00
22392,21577,credit_card,64.00,2026-03-03 18:01:00
22393,21578,debit_card,61.08,2026-04-28 08:11:00
22394,21580,mobile_pay,13.04,2026-01-02 11:46:00
22395,21581,cash,72.47,2026-07-21 20:36:00
22396,21582,mobile_pay,26.60,2025-12-15 08:56:00
22397,21583,debit_card,14.13,2026-01-15 15:21:00
22398,21584,cash,17.38,2026-06-03 14:26:00
22399,21585,debit_card,33.81,2025-12-19 11:46:00
22400,21586,cash,16.30,2025-11-06 10:16:00
22401,21587,debit_card,22.99,2026-03-10 12:16:00
22402,21588,gift_card,63.55,2026-07-01 12:41:00
22403,21589,cash,86.31,2026-01-08 11:51:00
22404,21590,credit_card,54.37,2026-04-05 20:36:00
22405,21591,gift_card,125.59,2025-11-26 11:06:00
22406,21592,credit_card,77.52,2026-01-20 09:31:00
22407,21593,mobile_pay,30.30,2025-12-30 19:41:00
22408,21594,debit_card,20.64,2026-05-03 09:06:00
22409,21595,cash,102.70,2025-12-31 20:21:00
22410,21596,cash,9.17,2026-02-17 20:41:00
22411,21596,mobile_pay,13.76,2026-02-17 20:41:00
22412,21597,gift_card,137.56,2025-12-31 16:26:00
22413,21598,credit_card,50.61,2026-01-22 12:16:00
22414,21599,credit_card,96.05,2026-06-02 15:06:00
22415,21600,credit_card,78.25,2025-12-07 16:56:00
22416,21601,gift_card,53.28,2026-07-06 16:36:00
22417,21602,credit_card,47.99,2026-01-01 19:11:00
22418,21603,cash,43.45,2026-02-22 18:46:00
22419,21604,cash,95.32,2025-12-03 15:26:00
22420,21605,gift_card,100.00,2025-12-09 16:31:00
22421,21606,gift_card,43.82,2026-01-08 10:46:00
22422,21607,debit_card,63.76,2026-07-17 13:56:00
22423,21608,cash,46.73,2026-02-05 20:56:00
22424,21609,credit_card,61.74,2026-07-19 14:01:00
22425,21610,cash,38.09,2026-02-02 11:01:00
22426,21610,gift_card,57.14,2026-02-02 11:01:00
22427,21611,credit_card,9.34,2026-03-23 20:36:00
22428,21612,mobile_pay,73.44,2025-12-07 13:46:00
22429,21613,gift_card,31.22,2026-04-07 14:26:00
22430,21613,credit_card,46.82,2026-04-07 14:26:00
22431,21614,cash,36.97,2026-01-09 20:51:00
22432,21615,credit_card,61.43,2025-12-08 15:31:00
22433,21616,credit_card,68.13,2026-01-14 13:41:00
22434,21617,debit_card,38.89,2026-05-11 09:46:00
22435,21618,mobile_pay,32.62,2026-03-28 10:36:00
22436,21619,credit_card,45.11,2026-07-10 11:11:00
22437,21620,gift_card,9.56,2026-06-06 13:56:00
22438,21621,gift_card,31.52,2026-06-06 16:36:00
22439,21622,cash,20.21,2026-03-23 15:51:00
22440,21623,cash,87.14,2026-06-10 17:31:00
22441,21624,credit_card,51.10,2026-04-20 17:31:00
22442,21625,gift_card,44.14,2026-05-19 18:56:00
22443,21626,cash,16.30,2026-05-26 19:11:00
22444,21627,mobile_pay,76.64,2026-04-02 12:01:00
22445,21628,credit_card,46.74,2026-05-03 12:31:00
22446,21629,mobile_pay,14.14,2026-02-05 11:41:00
22447,21630,gift_card,53.36,2026-02-22 09:36:00
22448,21631,debit_card,16.74,2025-11-15 10:26:00
22449,21631,mobile_pay,25.10,2025-11-15 10:26:00
22450,21632,cash,57.05,2026-06-04 18:21:00
22451,21633,gift_card,64.17,2025-12-03 10:16:00
22452,21634,debit_card,54.67,2026-01-06 11:16:00
22453,21635,cash,90.74,2026-01-03 15:21:00
22454,21636,mobile_pay,4.34,2026-04-11 16:36:00
22455,21637,credit_card,16.51,2026-02-09 09:01:00
22456,21638,gift_card,9.78,2026-01-06 09:11:00
22457,21639,mobile_pay,49.45,2026-04-04 14:56:00
22458,21640,credit_card,92.41,2026-01-04 20:46:00
22459,21641,cash,92.05,2025-12-04 12:41:00
22460,21642,credit_card,48.46,2026-03-03 18:16:00
22461,21643,cash,65.24,2025-12-20 20:36:00
22462,21644,credit_card,36.39,2025-11-17 18:01:00
22463,21645,mobile_pay,52.21,2026-05-31 14:36:00
22464,21646,mobile_pay,64.69,2026-06-26 14:31:00
22465,21647,credit_card,43.46,2026-03-25 11:51:00
22466,21648,gift_card,28.57,2026-07-27 15:21:00
22467,21649,mobile_pay,93.45,2026-02-01 10:26:00
22468,21651,cash,60.41,2026-02-11 18:56:00
22469,21652,mobile_pay,59.95,2026-07-17 17:11:00
22470,21653,credit_card,59.78,2026-06-12 19:31:00
22471,21654,cash,51.08,2025-11-20 10:01:00
22472,21655,mobile_pay,41.48,2025-11-26 14:01:00
22473,21656,mobile_pay,39.76,2025-12-26 17:01:00
22474,21657,credit_card,26.95,2025-12-14 10:21:00
22475,21658,gift_card,28.68,2026-03-10 19:56:00
22476,21659,mobile_pay,15.65,2026-07-18 09:36:00
22477,21660,mobile_pay,91.88,2026-03-21 15:16:00
22478,21661,debit_card,83.91,2026-06-26 16:06:00
22479,21662,mobile_pay,33.66,2026-02-24 16:41:00
22480,21663,credit_card,56.08,2025-11-12 18:06:00
22481,21664,gift_card,35.89,2026-01-20 12:31:00
22482,21665,mobile_pay,88.56,2026-05-21 19:46:00
22483,21666,credit_card,35.09,2026-01-22 18:36:00
22484,21667,credit_card,58.27,2025-11-04 14:26:00
22485,21668,cash,61.42,2025-12-11 16:11:00
22486,21669,debit_card,17.39,2026-05-30 19:41:00
22487,21670,credit_card,65.77,2026-03-02 17:56:00
22488,21671,mobile_pay,108.30,2026-06-16 12:46:00
22489,21672,debit_card,33.25,2026-06-30 19:01:00
22490,21673,credit_card,65.33,2026-03-13 14:26:00
22491,21674,gift_card,25.54,2026-01-11 09:01:00
22492,21675,gift_card,37.15,2026-04-25 11:31:00
22493,21676,debit_card,58.13,2026-04-07 13:41:00
22494,21678,credit_card,29.96,2026-07-18 09:16:00
22495,21679,cash,26.09,2026-05-27 13:46:00
22496,21680,credit_card,26.09,2026-04-09 15:26:00
22497,21681,credit_card,3.04,2025-11-15 20:31:00
22498,21682,debit_card,10.32,2026-01-29 10:41:00
22499,21683,cash,10.87,2026-05-21 09:56:00
22500,21684,mobile_pay,48.35,2026-02-21 08:16:00
22501,21685,cash,66.52,2026-02-17 11:06:00
22502,21686,mobile_pay,87.39,2026-01-29 16:06:00
22503,21687,mobile_pay,43.80,2026-07-06 09:16:00
22504,21688,cash,57.06,2026-07-21 13:56:00
22505,21689,mobile_pay,29.26,2025-11-09 12:06:00
22506,21689,cash,43.88,2025-11-09 12:06:00
22507,21690,credit_card,52.30,2026-03-17 20:01:00
22508,21691,mobile_pay,57.16,2026-04-15 20:16:00
22509,21692,gift_card,90.82,2026-02-09 10:51:00
22510,21693,cash,19.43,2026-05-16 08:56:00
22511,21694,debit_card,31.53,2026-07-14 10:11:00
22512,21695,gift_card,52.22,2026-05-09 18:26:00
22513,21696,gift_card,69.35,2025-12-25 16:26:00
22514,21697,credit_card,28.25,2026-01-11 10:16:00
22515,21698,credit_card,21.20,2025-11-17 12:51:00
22516,21699,credit_card,80.47,2026-04-05 19:36:00
22517,21700,cash,67.40,2026-07-13 18:51:00
22518,21701,credit_card,16.31,2026-02-25 19:36:00
22519,21701,mobile_pay,24.46,2026-02-25 19:36:00
22520,21702,cash,40.77,2025-11-28 13:31:00
22521,21703,mobile_pay,65.76,2026-03-19 19:51:00
22522,21704,debit_card,85.23,2025-11-25 14:06:00
22523,21706,mobile_pay,89.71,2026-03-30 20:26:00
22524,21707,debit_card,41.33,2026-07-08 13:01:00
22525,21708,cash,48.36,2025-12-18 17:36:00
22526,21709,debit_card,84.77,2026-01-23 12:16:00
22527,21710,cash,33.13,2025-12-28 09:36:00
22528,21711,cash,23.38,2026-02-25 18:26:00
22529,21712,gift_card,58.13,2025-11-25 18:31:00
22530,21713,gift_card,47.52,2026-06-26 19:26:00
22531,21714,cash,40.75,2026-02-04 11:06:00
22532,21715,credit_card,32.61,2026-03-21 10:01:00
22533,21716,debit_card,35.86,2025-12-10 19:01:00
22534,21717,debit_card,28.24,2026-06-13 18:21:00
22535,21718,debit_card,101.65,2025-11-28 13:06:00
22536,21719,debit_card,80.80,2026-01-09 18:36:00
22537,21720,cash,8.70,2026-03-13 20:06:00
22538,21720,credit_card,13.04,2026-03-13 20:06:00
22539,21721,credit_card,72.80,2026-05-01 10:11:00
22540,21722,cash,7.83,2026-06-15 19:51:00
22541,21722,gift_card,11.75,2026-06-15 19:51:00
22542,21723,credit_card,35.30,2026-01-06 18:26:00
22543,21724,debit_card,22.29,2026-05-15 19:06:00
22544,21724,credit_card,33.44,2026-05-15 19:06:00
22545,21725,mobile_pay,38.55,2026-06-24 12:06:00
22546,21726,gift_card,58.01,2025-11-18 13:26:00
22547,21727,gift_card,117.63,2026-01-22 09:56:00
22548,21728,mobile_pay,92.83,2026-06-30 12:21:00
22549,21729,gift_card,34.80,2026-01-26 09:11:00
22550,21730,mobile_pay,22.70,2026-04-01 17:11:00
22551,21731,mobile_pay,5.00,2025-11-20 20:31:00
22552,21731,gift_card,7.51,2025-11-20 20:31:00
22553,21732,debit_card,49.77,2026-07-25 13:41:00
22554,21733,debit_card,86.29,2026-06-03 09:31:00
22555,21734,credit_card,92.51,2026-02-22 09:46:00
22556,21735,credit_card,30.20,2026-07-01 18:16:00
22557,21736,credit_card,70.66,2025-11-30 17:11:00
22558,21737,credit_card,6.96,2026-01-11 16:26:00
22559,21737,debit_card,10.44,2026-01-11 16:26:00
22560,21738,debit_card,5.98,2026-04-09 17:21:00
22561,21739,cash,77.08,2026-02-18 09:01:00
22562,21740,cash,16.41,2026-07-15 12:11:00
22563,21741,debit_card,97.09,2026-04-05 17:01:00
22564,21742,debit_card,13.02,2026-05-17 19:16:00
22565,21743,credit_card,78.85,2025-11-19 16:16:00
22566,21744,credit_card,48.84,2026-04-17 11:11:00
22567,21745,gift_card,34.54,2026-05-25 12:41:00
22568,21746,cash,26.09,2025-12-13 19:11:00
22569,21747,debit_card,5.11,2026-03-14 17:51:00
22570,21748,gift_card,0.86,2026-06-23 15:56:00
22571,21749,mobile_pay,70.65,2026-01-14 10:16:00
22572,21750,credit_card,86.19,2026-07-09 09:01:00
22573,21751,mobile_pay,24.56,2026-05-15 10:11:00
22574,21751,debit_card,36.83,2026-05-15 10:11:00
22575,21752,cash,140.26,2026-01-10 13:46:00
22576,21753,cash,74.74,2026-03-13 16:31:00
22577,21754,gift_card,34.79,2026-01-31 17:26:00
22578,21755,gift_card,35.85,2026-07-05 09:36:00
22579,21756,mobile_pay,101.65,2026-07-07 09:46:00
22580,21757,cash,39.15,2026-03-17 17:46:00
22581,21758,gift_card,19.55,2025-11-24 17:16:00
22582,21759,mobile_pay,12.50,2026-03-29 10:06:00
22583,21760,debit_card,30.43,2026-04-03 19:41:00
22584,21762,debit_card,72.14,2026-04-27 17:06:00
22585,21763,mobile_pay,81.73,2026-04-28 15:21:00
22586,21764,mobile_pay,74.68,2025-12-29 19:51:00
22587,21765,gift_card,21.19,2026-03-14 11:56:00
22588,21766,credit_card,35.30,2026-01-25 09:56:00
22589,21767,debit_card,20.86,2026-01-18 19:31:00
22590,21768,gift_card,54.11,2026-06-13 19:06:00
22591,21769,gift_card,115.23,2026-06-12 12:46:00
22592,21770,gift_card,93.90,2025-12-01 13:21:00
22593,21771,mobile_pay,38.60,2026-04-11 12:06:00
22594,21772,credit_card,135.58,2026-02-10 20:56:00
22595,21773,credit_card,51.61,2025-11-22 20:16:00
22596,21774,debit_card,95.11,2026-06-19 16:06:00
22597,21775,debit_card,63.02,2026-03-19 12:11:00
22598,21776,gift_card,15.20,2026-04-07 12:51:00
22599,21777,gift_card,47.81,2026-05-03 17:06:00
22600,21778,debit_card,48.57,2026-06-05 10:11:00
22601,21779,cash,64.32,2026-06-05 17:11:00
22602,21780,cash,44.99,2026-03-28 17:36:00
22603,21781,credit_card,40.23,2026-04-05 10:46:00
22604,21782,mobile_pay,30.72,2026-06-03 10:11:00
22605,21783,cash,8.70,2026-04-20 13:51:00
22606,21784,mobile_pay,96.62,2026-04-11 19:06:00
22607,21785,mobile_pay,12.05,2026-07-12 11:16:00
22608,21786,gift_card,18.64,2026-06-14 13:31:00
22609,21786,debit_card,27.95,2026-06-14 13:31:00
22610,21787,gift_card,58.71,2026-04-13 19:06:00
22611,21788,credit_card,69.98,2026-02-21 10:56:00
22612,21789,cash,21.73,2026-03-29 16:01:00
22613,21790,credit_card,7.60,2026-04-13 14:51:00
22614,21791,gift_card,19.20,2026-03-30 19:21:00
22615,21791,cash,28.81,2026-03-30 19:21:00
22616,21792,cash,10.84,2026-07-02 17:56:00
22617,21793,mobile_pay,57.37,2026-02-28 09:01:00
22618,21794,debit_card,29.44,2026-04-26 14:11:00
22619,21795,credit_card,35.98,2026-06-01 19:46:00
22620,21796,gift_card,102.19,2025-11-05 09:11:00
22621,21797,mobile_pay,38.75,2026-06-15 08:51:00
22622,21798,mobile_pay,30.08,2026-05-28 20:56:00
22623,21799,gift_card,27.73,2026-06-28 09:21:00
22624,21800,mobile_pay,91.94,2025-11-19 09:41:00
22625,21801,mobile_pay,48.94,2025-11-14 11:56:00
22626,21802,mobile_pay,5.29,2026-05-19 18:41:00
22627,21802,gift_card,7.94,2026-05-19 18:41:00
22628,21803,gift_card,21.73,2025-11-22 10:41:00
22629,21804,cash,11.30,2026-03-22 08:01:00
22630,21804,mobile_pay,16.96,2026-03-22 08:01:00
22631,21805,cash,38.02,2026-07-09 10:21:00
22632,21806,cash,50.00,2025-11-21 20:41:00
22633,21807,mobile_pay,70.30,2026-07-20 15:46:00
22634,21808,gift_card,102.58,2026-06-01 19:56:00
22635,21809,mobile_pay,5.65,2026-01-03 16:56:00
22636,21809,credit_card,8.48,2026-01-03 16:56:00
22637,21810,mobile_pay,2.58,2026-07-30 09:31:00
22638,21811,mobile_pay,23.90,2026-05-12 17:16:00
22639,21812,mobile_pay,27.16,2026-03-29 09:31:00
22640,21813,mobile_pay,28.26,2025-12-30 08:31:00
22641,21814,gift_card,49.46,2026-06-06 19:36:00
22642,21815,debit_card,96.08,2026-03-20 15:26:00
22643,21816,debit_card,63.67,2026-03-03 19:31:00
22644,21817,credit_card,35.29,2026-01-12 14:46:00
22645,21818,credit_card,52.15,2026-07-31 15:16:00
22646,21819,gift_card,65.50,2026-05-09 16:36:00
22647,21820,mobile_pay,47.28,2025-11-19 18:41:00
22648,21821,cash,9.34,2026-07-15 18:41:00
22649,21822,credit_card,70.53,2025-12-02 20:36:00
22650,21823,debit_card,9.24,2026-01-01 16:11:00
22651,21824,debit_card,80.96,2026-03-27 19:21:00
22652,21825,mobile_pay,58.36,2026-03-26 15:21:00
22653,21826,debit_card,46.94,2026-04-14 16:56:00
22654,21827,cash,21.30,2026-06-15 14:21:00
22655,21828,cash,40.76,2026-03-26 19:01:00
22656,21829,cash,36.39,2026-06-07 13:41:00
22657,21830,debit_card,3.35,2026-06-27 20:11:00
22658,21831,gift_card,95.73,2026-07-16 11:36:00
22659,21832,mobile_pay,87.67,2025-11-22 08:21:00
22660,21833,gift_card,79.58,2026-04-20 12:41:00
22661,21834,gift_card,36.08,2026-05-15 19:21:00
22662,21834,debit_card,54.11,2026-05-15 19:21:00
22663,21835,cash,26.62,2026-01-05 16:51:00
22664,21836,cash,53.25,2025-12-09 16:06:00
22665,21837,mobile_pay,34.79,2026-02-07 12:36:00
22666,21838,credit_card,46.20,2026-03-15 10:11:00
22667,21839,mobile_pay,24.22,2026-06-30 13:56:00
22668,21840,cash,51.07,2026-06-08 17:56:00
22669,21841,debit_card,59.78,2025-12-20 12:56:00
22670,21842,mobile_pay,57.94,2025-12-05 19:36:00
22671,21843,credit_card,104.00,2026-01-28 14:46:00
22672,21844,debit_card,63.45,2026-05-04 19:31:00
22673,21845,gift_card,47.08,2025-11-08 10:46:00
22674,21846,mobile_pay,77.40,2026-02-06 20:41:00
22675,21847,debit_card,139.16,2026-05-28 16:06:00
22676,21848,mobile_pay,18.49,2026-02-14 12:16:00
22677,21849,debit_card,43.91,2025-12-25 10:51:00
22678,21850,credit_card,89.03,2026-03-29 08:41:00
22679,21851,credit_card,22.83,2025-11-08 16:26:00
22680,21852,credit_card,7.82,2026-07-22 12:21:00
22681,21853,debit_card,23.03,2025-12-03 11:11:00
22682,21853,mobile_pay,34.54,2025-12-03 11:11:00
22683,21854,gift_card,98.13,2026-06-30 18:21:00
22684,21855,gift_card,4.89,2026-07-24 16:31:00
22685,21856,credit_card,33.16,2026-06-26 12:31:00
22686,21857,cash,15.78,2026-04-05 13:26:00
22687,21857,credit_card,23.67,2026-04-05 13:26:00
22688,21858,debit_card,86.62,2025-12-22 10:36:00
22689,21859,mobile_pay,40.10,2026-07-15 17:31:00
22690,21860,credit_card,65.63,2026-02-07 20:31:00
22691,21861,cash,35.52,2026-06-05 10:41:00
22692,21861,debit_card,53.28,2026-06-05 10:41:00
22693,21862,debit_card,39.66,2025-11-29 19:46:00
22694,21863,debit_card,16.30,2026-05-12 13:21:00
22695,21864,gift_card,48.43,2025-11-03 17:36:00
22696,21864,credit_card,72.65,2025-11-03 17:36:00
22697,21865,debit_card,58.50,2026-02-16 17:46:00
22698,21866,mobile_pay,15.44,2026-05-24 12:31:00
22699,21866,credit_card,23.17,2026-05-24 12:31:00
22700,21867,credit_card,69.87,2026-03-27 14:21:00
22701,21870,cash,14.13,2026-01-19 14:16:00
22702,21871,credit_card,68.50,2026-01-01 17:11:00
22703,21872,cash,51.61,2026-03-27 20:16:00
22704,21873,gift_card,85.98,2026-02-10 16:01:00
22705,21874,mobile_pay,63.68,2026-01-01 11:11:00
22706,21875,mobile_pay,27.73,2026-06-07 15:26:00
22707,21876,mobile_pay,67.58,2026-02-15 09:26:00
22708,21877,cash,49.46,2026-07-22 17:06:00
22709,21878,debit_card,57.81,2026-06-10 14:31:00
22710,21879,debit_card,10.87,2026-04-18 17:56:00
22711,21880,mobile_pay,29.11,2026-01-14 12:36:00
22712,21881,cash,22.81,2026-03-28 20:36:00
22713,21882,credit_card,35.33,2026-05-30 15:26:00
22714,21883,gift_card,19.11,2025-12-09 09:36:00
22715,21884,cash,71.73,2026-05-09 15:11:00
22716,21885,credit_card,111.89,2025-12-25 15:06:00
22717,21886,mobile_pay,25.66,2026-04-15 08:56:00
22718,21886,gift_card,38.48,2026-04-15 08:56:00
22719,21887,cash,4.89,2026-04-19 11:46:00
22720,21888,credit_card,86.29,2026-06-21 18:51:00
22721,21889,mobile_pay,86.39,2025-12-21 12:21:00
22722,21890,mobile_pay,46.76,2025-12-21 20:36:00
22723,21891,gift_card,97.62,2026-03-15 19:41:00
22724,21892,cash,36.42,2025-12-30 12:16:00
