purchase_order_item_id,purchase_order_id,vendor_product_id,quantity_ordered,quantity_received,quantity_damaged,quantity_missing,unit_purchase_cost
1516,374,62,20,19,0,1,2.54
1517,374,84,72,69,1,3,2.51
1518,375,27,60,60,0,0,3.55
1519,375,40,48,48,0,0,2.81
1520,375,64,56,56,0,0,3.05
1521,375,80,72,72,0,0,3.36
1522,375,86,72,72,0,0,1.84
1523,376,19,54,54,0,0,3.44
1524,376,28,48,48,0,0,1.80
1525,376,58,72,72,0,0,3.32
1526,376,59,84,84,0,0,3.42
1527,377,9,72,72,0,0,5.04
1528,377,30,72,72,0,0,2.13
1529,377,39,64,64,0,0,3.11
1530,377,55,36,36,0,0,2.64
1531,377,67,72,72,0,0,4.16
1532,378,1,36,36,0,0,4.01
1533,378,16,72,72,0,0,3.12
1534,378,32,50,50,0,0,2.42
1535,378,70,60,60,0,0,4.60
1536,378,73,48,48,0,0,5.73
1537,378,74,96,96,0,0,2.46
1538,379,91,48,48,0,0,3.36
1539,380,5,60,60,0,0,4.11
1540,380,15,90,90,0,0,3.62
1541,380,18,80,80,0,0,3.55
1542,380,25,48,48,0,0,1.28
1543,380,35,72,72,0,0,3.31
1544,381,17,48,48,0,0,2.82
1545,381,24,72,72,0,0,3.85
1546,381,41,50,50,0,0,3.15
1547,381,45,48,48,0,0,1.99
1548,381,47,72,72,0,0,6.60
1549,381,68,64,64,0,0,5.73
1550,382,76,54,54,0,0,2.79
1551,383,11,72,72,0,0,1.74
1552,383,43,60,60,0,0,5.72
1553,383,53,96,96,0,0,3.24
1554,383,54,72,72,1,0,5.84
1555,383,65,60,60,0,0,2.67
1556,384,26,48,48,0,0,2.79
1557,384,29,54,54,0,0,2.02
1558,384,37,90,90,0,0,3.17
1559,385,31,72,72,0,0,3.41
1560,385,34,60,60,0,0,4.52
1561,385,61,72,72,0,0,2.75
1562,386,49,42,42,0,0,5.09
1563,386,72,48,48,0,0,5.20
1564,386,80,72,72,0,0,3.36
1565,387,28,48,48,0,0,1.80
1566,387,59,78,78,0,0,3.42
1567,388,2,60,60,0,0,2.58
1568,388,23,72,72,0,0,0.58
1569,388,39,96,96,0,0,3.11
1570,388,55,84,84,0,0,2.64
1571,388,63,96,96,0,0,2.52
1572,388,85,84,84,0,0,2.27
1573,389,92,60,60,0,0,3.69
1574,390,1,72,72,0,0,4.01
1575,390,8,64,64,0,0,5.95
1576,390,57,100,100,0,0,2.74
1577,390,70,60,60,0,0,4.60
1578,390,82,80,80,0,0,2.25
1579,390,87,72,72,0,0,5.10
1580,391,91,96,93,0,3,3.36
1581,392,5,60,60,0,0,4.11
1582,392,15,80,80,0,0,3.62
1583,392,25,96,96,0,0,1.28
1584,392,33,72,72,0,0,3.95
1585,393,4,60,60,0,0,2.59
1586,393,24,24,24,0,0,3.85
1587,393,38,54,54,0,0,3.96
1588,393,93,96,96,0,0,4.56
1589,394,11,36,36,0,0,1.74
1590,394,43,84,84,0,0,5.72
1591,394,44,72,72,1,0,2.07
1592,394,54,108,108,0,0,5.84
1593,395,60,60,60,0,0,3.45
1594,395,88,72,72,0,0,5.55
1595,396,22,100,100,0,0,0.42
1596,396,48,18,18,0,0,9.61
1597,396,51,80,80,0,0,5.91
1598,396,62,40,40,0,0,2.54
1599,396,84,72,72,0,0,2.51
1600,397,27,40,40,0,0,3.55
1601,397,40,72,72,0,0,2.81
1602,397,52,40,40,0,0,3.32
1603,397,64,64,64,0,0,3.05
1604,397,80,72,72,0,0,3.36
1605,397,86,40,40,0,0,1.84
1606,398,19,48,48,0,0,3.44
1607,398,28,48,48,0,0,1.80
1608,398,59,54,54,0,0,3.42
1609,398,66,96,96,0,0,4.47
1610,399,9,72,72,0,0,5.04
1611,399,30,48,48,0,0,2.13
1612,399,36,72,72,0,0,3.09
1613,399,39,72,72,0,0,3.11
1614,400,1,72,72,0,0,4.01
1615,400,16,48,48,0,0,3.12
1616,400,32,70,70,0,0,2.42
1617,400,56,96,96,0,0,2.26
1618,400,57,80,80,0,0,2.74
1619,400,70,80,80,0,0,4.60
1620,401,73,72,72,0,0,5.73
1621,401,74,88,88,0,0,2.46
1622,401,91,48,48,0,0,3.36
1623,402,5,20,20,0,0,4.11
1624,402,15,20,20,0,0,3.62
1625,402,18,40,40,0,0,3.55
1626,402,25,48,48,0,0,1.28
1627,403,17,16,16,0,0,2.82
1628,403,24,48,48,1,0,3.85
1629,403,41,10,10,0,0,3.15
1630,403,47,36,36,0,0,6.60
1631,403,76,36,36,0,0,2.79
1632,404,11,36,36,0,0,1.74
1633,404,43,24,24,0,0,5.72
1634,404,53,48,48,0,0,3.24
1635,405,29,36,36,0,0,2.02
1636,405,37,18,18,0,0,3.17
1637,405,81,20,20,0,0,4.75
1638,406,31,36,36,0,0,3.41
1639,406,34,10,10,0,0,4.52
1640,406,61,24,24,0,0,2.75
1641,407,49,24,24,0,0,5.09
1642,407,64,16,16,0,0,3.05
1643,407,72,24,24,0,0,5.20
1644,408,28,48,46,0,2,1.80
1645,408,58,12,11,0,1,3.32
1646,408,59,12,11,0,1,3.42
1647,409,9,36,36,0,0,5.04
1648,409,23,36,36,0,0,0.58
1649,409,36,24,24,0,0,3.09
1650,409,39,24,24,0,0,3.11
1651,409,63,48,48,0,0,2.52
1652,409,67,36,36,0,0,4.16
1653,410,92,40,40,0,0,3.69
1654,411,56,48,48,0,0,2.26
1655,411,70,40,40,0,0,4.60
1656,411,82,30,30,0,0,2.25
1657,411,87,48,48,0,0,5.10
1658,411,91,24,24,0,0,3.36
1659,412,5,60,60,0,0,4.11
1660,412,15,60,60,0,0,3.62
1661,412,25,48,48,0,0,1.28
1662,413,12,32,32,0,0,1.79
1663,413,24,72,72,0,0,3.85
1664,413,38,66,66,0,0,3.96
1665,413,47,72,72,1,0,6.60
1666,413,93,72,72,0,0,4.56
1667,414,43,48,48,0,0,5.72
1668,414,44,108,108,0,0,2.07
1669,414,54,72,72,0,0,5.84
1670,415,60,60,60,0,0,3.45
1671,415,81,50,50,0,0,4.75
1672,415,88,48,48,0,0,5.55
1673,416,22,20,20,0,0,0.42
1674,416,34,80,80,0,0,4.52
1675,416,51,48,48,0,0,5.91
1676,416,62,20,20,0,0,2.54
1677,416,84,72,72,0,0,2.51
1678,417,27,60,60,0,0,3.55
1679,417,52,60,60,0,0,3.32
1680,417,64,56,56,0,0,3.05
1681,417,86,72,72,0,0,1.84
1682,418,19,6,6,0,0,3.44
1683,418,28,48,48,0,0,1.80
1684,418,58,60,60,0,0,3.32
1685,418,59,54,54,0,0,3.42
1686,419,2,80,80,0,0,2.58
1687,419,30,40,40,0,0,2.13
1688,419,36,48,48,0,0,3.09
1689,419,39,96,96,0,0,3.11
1690,419,42,36,36,0,0,3.66
1691,419,67,72,72,0,0,4.16
1692,420,71,30,30,0,0,5.16
1693,421,1,108,108,0,0,4.01
1694,421,8,56,56,0,0,5.95
1695,421,16,72,72,0,0,3.12
1696,421,32,50,50,0,0,2.42
1697,421,56,24,24,0,0,2.26
1698,421,73,48,48,0,0,5.73
1699,422,74,48,48,0,0,2.46
1700,422,91,72,72,0,0,3.36
1701,423,5,40,40,0,0,4.11
1702,423,15,80,80,1,0,3.62
1703,423,18,40,40,0,0,3.55
1704,423,25,48,48,0,0,1.28
1705,424,12,72,72,0,0,1.79
1706,424,17,72,72,0,0,2.82
1707,424,24,24,24,0,0,3.85
1708,424,45,42,42,0,0,1.99
1709,424,47,36,36,0,0,6.60
1710,424,76,54,54,0,0,2.79
1711,425,43,72,69,0,3,5.72
1712,425,54,72,69,0,3,5.84
1713,425,65,40,38,0,2,2.67
1714,426,26,84,84,0,0,2.79
1715,426,29,72,72,0,0,2.02
1716,426,37,72,72,0,0,3.17
1717,426,81,60,60,0,0,4.75
1718,427,31,36,36,0,0,3.41
1719,427,34,30,30,0,0,4.52
1720,427,61,48,48,0,0,2.75
1721,428,40,72,72,0,0,2.81
1722,428,49,54,54,0,0,5.09
1723,428,52,60,60,0,0,3.32
1724,428,72,48,48,0,0,5.20
1725,429,28,48,48,0,0,1.80
1726,429,59,54,54,0,0,3.42
1727,429,66,48,48,0,0,4.47
1728,430,2,60,60,0,0,2.58
1729,430,23,72,72,0,0,0.58
1730,430,36,48,48,0,0,3.09
1731,430,39,40,40,0,0,3.11
1732,430,55,84,84,0,0,2.64
1733,430,63,48,48,0,0,2.52
1734,431,85,48,48,0,0,2.27
1735,431,92,20,20,0,0,3.69
1736,432,1,36,36,0,0,4.01
1737,432,8,72,72,0,0,5.95
1738,432,57,60,60,0,0,2.74
1739,432,70,60,60,1,0,4.60
1740,432,82,30,30,0,0,2.25
1741,432,87,72,72,0,0,5.10
1742,433,91,40,40,0,0,3.36
1743,434,5,60,60,0,0,4.11
1744,434,15,50,50,0,0,3.62
1745,434,25,48,48,0,0,1.28
1746,434,33,72,72,0,0,3.95
1747,434,35,56,56,0,0,3.31
1748,435,4,40,40,0,0,2.59
1749,435,12,56,56,0,0,1.79
1750,435,24,48,48,0,0,3.85
1751,435,38,48,48,0,0,3.96
1752,435,47,72,72,0,0,6.60
1753,435,93,72,72,0,0,4.56
1754,436,43,60,60,0,0,5.72
1755,436,44,72,72,0,0,2.07
1756,436,54,72,72,0,0,5.84
1757,437,60,100,100,0,0,3.45
1758,437,88,48,48,0,0,5.55
1759,438,22,40,40,0,0,0.42
1760,438,51,72,72,0,0,5.91
1761,438,62,40,40,0,0,2.54
1762,438,84,72,72,0,0,2.51
1763,439,27,60,60,0,0,3.55
1764,439,40,72,72,0,0,2.81
1765,439,52,60,60,0,0,3.32
1766,439,64,56,56,0,0,3.05
1767,439,80,72,72,0,0,3.36
1768,439,86,40,40,0,0,1.84
1769,440,19,30,30,0,0,3.44
1770,440,28,48,48,0,0,1.80
1771,440,58,42,42,0,0,3.32
1772,440,59,48,48,0,0,3.42
1773,441,30,88,88,0,0,2.13
1774,441,39,40,40,0,0,3.11
1775,441,55,60,60,0,0,2.64
1776,441,67,72,72,1,0,4.16
1777,441,71,70,70,0,0,5.16
1778,442,1,36,35,0,1,4.01
1779,442,8,56,54,0,2,5.95
1780,442,16,72,69,0,3,3.12
1781,442,32,100,97,0,3,2.42
1782,442,73,72,69,0,3,5.73
1783,442,74,72,69,0,3,2.46
1784,443,91,56,56,0,0,3.36
1785,444,5,40,40,0,0,4.11
1786,444,15,60,60,0,0,3.62
1787,444,18,80,80,0,0,3.55
1788,444,25,96,96,0,0,1.28
1789,445,17,24,24,0,0,2.82
1790,445,24,48,48,0,0,3.85
1791,445,45,48,48,0,0,1.99
1792,445,47,72,72,0,0,6.60
1793,445,68,48,48,0,0,5.73
1794,445,76,72,72,0,0,2.79
1795,446,11,72,72,0,0,1.74
1796,446,43,36,36,0,0,5.72
1797,446,54,72,72,0,0,5.84
1798,446,65,50,50,0,0,2.67
1799,447,26,48,48,0,0,2.79
1800,447,29,84,84,0,0,2.02
1801,447,37,66,66,0,0,3.17
1802,448,31,36,36,0,0,3.41
1803,448,34,50,50,0,0,4.52
1804,448,61,48,48,0,0,2.75
1805,448,62,60,60,0,0,2.54
1806,449,40,24,24,0,0,2.81
1807,449,49,60,60,0,0,5.09
1808,449,52,60,60,0,0,3.32
1809,449,72,56,56,0,0,5.20
1810,449,80,48,48,0,0,3.36
1811,450,28,72,72,0,0,1.80
1812,450,58,66,66,0,0,3.32
1813,450,59,60,60,1,0,3.42
1814,451,2,80,80,0,0,2.58
1815,451,9,72,72,0,0,5.04
1816,451,23,72,72,0,0,0.58
1817,451,36,48,48,0,0,3.09
1818,451,39,56,56,0,0,3.11
1819,451,55,48,48,0,0,2.64
1820,452,85,72,72,0,0,2.27
1821,452,92,50,50,0,0,3.69
1822,453,1,36,36,0,0,4.01
1823,453,70,60,60,0,0,4.60
1824,453,82,30,30,0,0,2.25
1825,453,87,48,48,0,0,5.10
1826,453,91,80,80,0,0,3.36
1827,454,5,80,80,0,0,4.11
1828,454,15,80,80,0,0,3.62
1829,454,25,48,48,0,0,1.28
1830,454,33,72,72,0,0,3.95
1831,455,4,60,60,0,0,2.59
1832,455,12,56,56,0,0,1.79
1833,455,24,96,96,0,0,3.85
1834,455,38,84,84,0,0,3.96
1835,455,47,108,108,0,0,6.60
1836,455,93,96,96,0,0,4.56
1837,456,43,84,84,0,0,5.72
1838,456,44,72,72,0,0,2.07
1839,456,54,72,72,0,0,5.84
1840,457,60,40,40,0,0,3.45
1841,457,83,96,96,0,0,2.63
1842,457,88,72,72,0,0,5.55
1843,458,22,60,60,0,0,0.42
1844,458,51,72,72,0,0,5.91
1845,459,27,60,57,0,3,3.55
1846,459,40,72,69,0,3,2.81
1847,459,52,80,77,0,3,3.32
1848,459,64,72,69,0,3,3.05
1849,459,80,72,69,0,3,3.36
1850,459,86,80,77,1,3,1.84
1851,460,19,90,90,0,0,3.44
1852,460,28,96,96,0,0,1.80
1853,460,58,84,84,0,0,3.32
1854,460,59,42,42,0,0,3.42
1855,461,9,72,72,0,0,5.04
1856,461,30,56,56,0,0,2.13
1857,461,36,72,72,0,0,3.09
1858,461,39,64,64,0,0,3.11
1859,461,63,96,96,0,0,2.52
1860,461,67,72,72,0,0,4.16
1861,462,71,70,70,0,0,5.16
1862,463,1,72,72,0,0,4.01
1863,463,16,96,96,0,0,3.12
1864,463,32,110,110,0,0,2.42
1865,463,56,96,96,0,0,2.26
1866,463,73,96,96,0,0,5.73
1867,463,74,64,64,0,0,2.46
1868,464,91,56,56,0,0,3.36
1869,465,5,60,60,0,0,4.11
1870,465,15,60,60,0,0,3.62
1871,465,18,60,60,0,0,3.55
1872,465,25,48,48,0,0,1.28
1873,466,12,40,40,0,0,1.79
1874,466,17,48,48,0,0,2.82
1875,466,24,48,48,0,0,3.85
1876,466,41,40,40,0,0,3.15
1877,466,45,48,48,0,0,1.99
1878,466,47,72,72,0,0,6.60
1879,467,68,64,64,0,0,5.73
1880,467,76,78,78,0,0,2.79
1881,468,43,72,72,0,0,5.72
1882,468,53,96,96,0,0,3.24
1883,468,54,36,36,0,0,5.84
1884,468,65,40,40,0,0,2.67
1885,469,26,96,96,0,0,2.79
1886,469,37,66,66,0,0,3.17
1887,469,81,80,80,1,0,4.75
1888,470,3,72,72,0,0,2.24
1889,470,31,72,72,0,0,3.41
1890,470,34,50,50,0,0,4.52
1891,470,61,60,60,0,0,2.75
1892,470,90,80,80,0,0,3.17
1893,471,49,60,60,0,0,5.09
1894,471,72,48,48,0,0,5.20
1895,472,28,96,96,0,0,1.80
1896,472,59,60,60,0,0,3.42
1897,473,23,72,72,0,0,0.58
1898,473,30,56,56,0,0,2.13
1899,473,36,72,72,0,0,3.09
1900,473,39,72,72,0,0,3.11
1901,473,55,48,48,0,0,2.64
1902,473,63,96,96,0,0,2.52
1903,474,71,60,60,0,0,5.16
1904,474,85,72,72,0,0,2.27
1905,474,92,50,50,0,0,3.69
1906,475,1,36,36,0,0,4.01
1907,475,8,64,64,0,0,5.95
1908,475,57,80,80,0,0,2.74
1909,475,82,50,50,0,0,2.25
1910,475,87,72,72,0,0,5.10
1911,476,5,80,77,0,3,4.11
1912,476,15,50,48,0,2,3.62
1913,476,25,48,46,0,2,1.28
1914,477,4,60,60,0,0,2.59
1915,477,12,64,64,0,0,1.79
1916,477,24,96,96,0,0,3.85
1917,477,38,36,36,0,0,3.96
1918,477,41,70,70,0,0,3.15
1919,477,47,36,36,0,0,6.60
1920,478,93,48,48,0,0,4.56
1921,479,43,72,72,0,0,5.72
1922,479,44,72,72,0,0,2.07
1923,479,54,72,72,0,0,5.84
1924,480,60,60,60,1,0,3.45
1925,480,81,50,50,0,0,4.75
1926,480,88,72,72,0,0,5.55
1927,481,22,40,40,0,0,0.42
1928,481,34,80,80,0,0,4.52
1929,481,51,64,64,0,0,5.91
1930,481,62,40,40,0,0,2.54
1931,481,84,72,72,0,0,2.51
1932,482,27,60,60,0,0,3.55
1933,482,52,20,20,0,0,3.32
1934,482,64,56,56,0,0,3.05
1935,482,86,48,48,0,0,1.84
1936,483,19,72,72,0,0,3.44
1937,483,28,48,48,0,0,1.80
1938,483,58,24,24,0,0,3.32
1939,483,59,72,72,0,0,3.42
1940,484,9,72,72,0,0,5.04
1941,484,30,64,64,0,0,2.13
1942,484,36,48,48,0,0,3.09
1943,484,39,48,48,0,0,3.11
1944,484,67,72,72,0,0,4.16
1945,484,71,50,50,0,0,5.16
1946,485,1,72,72,0,0,4.01
1947,485,16,72,72,0,0,3.12
1948,485,32,60,60,0,0,2.42
1949,485,56,96,96,0,0,2.26
1950,485,73,96,96,0,0,5.73
1951,485,74,80,80,0,0,2.46
1952,486,91,72,72,0,0,3.36
1953,487,5,60,60,0,0,4.11
1954,487,15,60,60,0,0,3.62
1955,487,18,60,60,0,0,3.55
1956,487,25,96,96,0,0,1.28
1957,487,33,72,72,0,0,3.95
1958,487,35,48,48,0,0,3.31
1959,488,17,72,72,0,0,2.82
1960,488,24,48,48,0,0,3.85
1961,488,41,40,40,1,0,3.15
1962,488,45,36,36,0,0,1.99
1963,488,68,40,40,0,0,5.73
1964,488,76,84,84,0,0,2.79
1965,489,11,72,72,0,0,1.74
1966,489,43,84,84,0,0,5.72
1967,489,53,96,96,0,0,3.24
1968,489,54,72,72,0,0,5.84
1969,489,65,50,50,0,0,2.67
1970,490,26,72,72,0,0,2.79
1971,490,29,72,72,0,0,2.02
1972,490,37,96,96,0,0,3.17
1973,490,81,70,70,0,0,4.75
1974,491,3,72,72,0,0,2.24
1975,491,31,72,72,0,0,3.41
1976,491,48,72,72,0,0,9.61
1977,491,61,72,72,0,0,2.75
1978,491,90,60,60,0,0,3.17
1979,492,49,48,48,0,0,5.09
1980,492,72,64,64,0,0,5.20
1981,493,28,72,69,0,3,1.80
1982,493,59,48,46,0,2,3.42
1983,494,23,72,72,0,0,0.58
1984,494,39,56,56,0,0,3.11
1985,494,55,72,72,0,0,2.64
1986,494,63,48,48,0,0,2.52
1987,494,71,60,60,0,0,5.16
1988,494,85,60,60,0,0,2.27
1989,495,92,60,60,0,0,3.69
1990,496,1,72,72,0,0,4.01
1991,496,8,72,72,0,0,5.95
1992,496,57,100,100,0,0,2.74
1993,496,82,80,80,0,0,2.25
1994,496,87,72,72,0,0,5.10
1995,497,5,60,60,0,0,4.11
1996,497,15,70,70,0,0,3.62
1997,497,25,48,48,0,0,1.28
1998,497,35,56,56,1,0,3.31
1999,498,4,60,60,0,0,2.59
2000,498,24,72,72,0,0,3.85
2001,498,38,60,60,0,0,3.96
2002,498,93,72,72,0,0,4.56
2003,499,11,36,36,0,0,1.74
2004,499,43,36,36,0,0,5.72
2005,499,54,72,72,0,0,5.84
2006,500,60,60,60,0,0,3.45
2007,500,88,72,72,0,0,5.55
2008,501,22,20,20,0,0,0.42
2009,501,34,70,70,0,0,4.52
2010,501,48,48,48,0,0,9.61
2011,501,51,56,56,0,0,5.91
2012,501,62,60,60,0,0,2.54
2013,501,84,72,72,0,0,2.51
2014,502,27,80,80,0,0,3.55
2015,502,46,40,40,0,0,2.59
2016,502,52,20,20,0,0,3.32
2017,502,64,88,88,0,0,3.05
2018,502,80,72,72,0,0,3.36
2019,502,86,72,72,0,0,1.84
2020,503,19,36,36,0,0,3.44
2021,503,28,48,48,0,0,1.80
2022,503,59,60,60,0,0,3.42
2023,504,9,72,72,0,0,5.04
2024,504,30,48,48,0,0,2.13
2025,504,39,48,48,0,0,3.11
2026,504,42,36,36,0,0,3.66
2027,504,67,72,72,0,0,4.16
2028,504,71,70,70,0,0,5.16
2029,505,1,72,72,0,0,4.01
2030,505,16,72,72,0,0,3.12
2031,505,32,60,60,0,0,2.42
2032,505,56,48,48,0,0,2.26
2033,505,57,60,60,0,0,2.74
2034,505,73,72,72,0,0,5.73
2035,506,74,56,56,1,0,2.46
2036,506,91,72,72,0,0,3.36
2037,507,5,60,60,0,0,4.11
2038,507,15,70,70,0,0,3.62
2039,507,25,96,96,0,0,1.28
2040,507,33,72,72,0,0,3.95
2041,508,17,64,64,0,0,2.82
2042,508,24,48,48,0,0,3.85
2043,508,45,96,96,0,0,1.99
2044,508,76,72,72,0,0,2.79
2045,509,11,108,108,0,0,1.74
2046,509,43,60,60,0,0,5.72
2047,509,54,72,72,0,0,5.84
2048,509,65,70,70,0,0,2.67
2049,510,26,48,46,0,2,2.79
2050,510,29,48,46,0,2,2.02
2051,510,37,36,35,0,1,3.17
2052,510,81,60,57,0,3,4.75
2053,511,31,72,72,0,0,3.41
2054,511,48,60,60,0,0,9.61
2055,511,61,84,84,0,0,2.75
2056,511,90,80,80,0,0,3.17
2057,512,40,72,72,0,0,2.81
2058,512,49,54,54,0,0,5.09
2059,512,52,60,60,0,0,3.32
2060,512,72,56,56,0,0,5.20
2061,513,19,84,84,0,0,3.44
2062,513,28,72,72,0,0,1.80
2063,513,58,48,48,0,0,3.32
2064,513,59,66,66,0,0,3.42
2065,514,2,40,40,0,0,2.58
2066,514,9,72,72,0,0,5.04
2067,514,23,72,72,0,0,0.58
2068,514,36,72,72,0,0,3.09
2069,514,39,32,32,0,0,3.11
2070,514,63,48,48,0,0,2.52
2071,515,67,108,108,0,0,4.16
2072,515,85,72,72,1,0,2.27
2073,515,92,70,70,0,0,3.69
2074,516,1,36,36,0,0,4.01
2075,516,56,72,72,0,0,2.26
2076,516,70,60,60,0,0,4.60
2077,516,82,40,40,0,0,2.25
2078,516,87,48,48,0,0,5.10
2079,517,5,60,60,0,0,4.11
2080,517,15,60,60,0,0,3.62
2081,517,25,48,48,0,0,1.28
2082,517,33,72,72,0,0,3.95
2083,518,12,16,16,0,0,1.79
2084,518,24,72,72,0,0,3.85
2085,518,38,60,60,0,0,3.96
2086,518,41,70,70,0,0,3.15
2087,518,93,72,72,0,0,4.56
2088,519,43,60,60,0,0,5.72
2089,519,44,108,108,0,0,2.07
2090,519,54,72,72,0,0,5.84
2091,520,60,60,60,0,0,3.45
2092,520,83,96,96,0,0,2.63
2093,520,88,24,24,0,0,5.55
2094,521,22,40,40,0,0,0.42
2095,521,48,48,48,0,0,9.61
2096,521,51,40,40,0,0,5.91
2097,521,62,80,80,0,0,2.54
2098,522,27,40,40,0,0,3.55
2099,522,52,40,40,0,0,3.32
2100,522,64,40,40,0,0,3.05
2101,522,80,72,72,0,0,3.36
2102,522,86,64,64,0,0,1.84
2103,523,19,60,60,0,0,3.44
2104,523,28,72,72,0,0,1.80
2105,523,59,72,72,0,0,3.42
2106,524,2,80,80,0,0,2.58
2107,524,30,64,64,0,0,2.13
2108,524,36,48,48,0,0,3.09
2109,524,39,40,40,1,0,3.11
2110,524,55,36,36,0,0,2.64
2111,524,67,36,36,0,0,4.16
2112,525,71,50,50,0,0,5.16
2113,526,1,36,36,0,0,4.01
2114,526,8,48,48,0,0,5.95
2115,526,16,72,72,0,0,3.12
2116,526,32,40,40,0,0,2.42
2117,526,57,80,80,0,0,2.74
2118,526,73,48,48,0,0,5.73
2119,527,74,56,54,0,2,2.46
2120,527,91,56,54,0,2,3.36
2121,528,5,40,40,0,0,4.11
2122,528,15,60,60,0,0,3.62
2123,528,18,40,40,0,0,3.55
2124,528,25,48,48,0,0,1.28
2125,529,17,48,48,0,0,2.82
2126,529,24,72,72,0,0,3.85
2127,529,41,60,60,0,0,3.15
2128,529,45,30,30,0,0,1.99
2129,529,68,72,72,0,0,5.73
2130,529,76,54,54,0,0,2.79
2131,530,11,72,72,0,0,1.74
2132,530,43,60,60,0,0,5.72
2133,530,53,96,96,0,0,3.24
2134,530,54,36,36,0,0,5.84
2135,530,65,30,30,0,0,2.67
2136,531,26,48,48,0,0,2.79
2137,531,29,36,36,0,0,2.02
2138,531,37,42,42,0,0,3.17
2139,531,81,60,60,0,0,4.75
2140,532,31,72,72,0,0,3.41
2141,532,34,10,10,0,0,4.52
2142,532,48,54,54,0,0,9.61
2143,532,61,60,60,0,0,2.75
2144,532,62,60,60,0,0,2.54
2145,532,90,60,60,0,0,3.17
2146,533,49,90,90,1,0,5.09
2147,533,72,56,56,0,0,5.20
2148,534,28,48,48,0,0,1.80
2149,534,59,42,42,0,0,3.42
2150,535,2,20,20,0,0,2.58
2151,535,9,72,72,0,0,5.04
2152,535,23,72,72,0,0,0.58
2153,535,36,72,72,0,0,3.09
2154,535,39,72,72,0,0,3.11
2155,535,85,48,48,0,0,2.27
2156,536,92,50,50,0,0,3.69
2157,537,1,36,36,0,0,4.01
2158,537,56,72,72,0,0,2.26
2159,537,57,40,40,0,0,2.74
2160,537,70,60,60,0,0,4.60
2161,537,82,40,40,0,0,2.25
2162,537,87,72,72,0,0,5.10
2163,538,5,80,80,0,0,4.11
2164,538,15,80,80,0,0,3.62
2165,538,25,96,96,0,0,1.28
2166,538,33,72,72,0,0,3.95
2167,538,35,40,40,0,0,3.31
2168,539,4,40,40,0,0,2.59
2169,539,12,40,40,0,0,1.79
2170,539,24,72,72,0,0,3.85
2171,539,38,78,78,0,0,3.96
2172,539,93,72,72,0,0,4.56
2173,540,43,48,48,0,0,5.72
2174,540,44,72,72,0,0,2.07
2175,540,53,48,48,0,0,3.24
2176,540,54,72,72,0,0,5.84
2177,541,60,80,80,0,0,3.45
2178,541,81,30,30,0,0,4.75
2179,541,88,72,72,0,0,5.55
2180,542,22,60,60,0,0,0.42
2181,542,48,48,48,0,0,9.61
2182,542,51,64,64,0,0,5.91
2183,542,62,40,40,1,0,2.54
2184,542,84,72,72,0,0,2.51
2185,543,27,60,60,0,0,3.55
2186,543,40,72,72,0,0,2.81
2187,543,64,40,40,0,0,3.05
2188,543,86,56,56,0,0,1.84
2189,544,19,48,46,0,2,3.44
2190,544,28,48,46,0,2,1.80
2191,544,58,42,40,0,2,3.32
2192,544,59,54,52,0,2,3.42
2193,545,30,96,96,0,0,2.13
2194,545,39,56,56,0,0,3.11
2195,545,55,60,60,0,0,2.64
2196,545,67,72,72,0,0,4.16
2197,545,71,50,50,0,0,5.16
2198,546,1,72,72,0,0,4.01
2199,546,8,40,40,0,0,5.95
2200,546,16,72,72,0,0,3.12
2201,546,32,20,20,0,0,2.42
2202,546,73,72,72,0,0,5.73
2203,546,74,72,72,0,0,2.46
2204,547,91,72,72,0,0,3.36
2205,548,5,80,80,0,0,4.11
2206,548,15,90,90,0,0,3.62
2207,548,18,100,100,0,0,3.55
2208,548,25,96,96,0,0,1.28
2209,549,17,72,72,0,0,2.82
2210,549,24,48,48,0,0,3.85
2211,549,45,48,48,0,0,1.99
2212,549,68,64,64,0,0,5.73
2213,549,76,78,78,0,0,2.79
2214,550,11,72,72,0,0,1.74
2215,550,43,84,84,0,0,5.72
2216,550,53,96,96,0,0,3.24
2217,550,54,72,72,0,0,5.84
2218,550,65,70,70,0,0,2.67
2219,551,26,72,72,0,0,2.79
2220,551,29,54,54,1,0,2.02
2221,551,37,72,72,0,0,3.17
2222,551,81,70,70,0,0,4.75
2223,552,31,108,108,0,0,3.41
2224,552,34,50,50,0,0,4.52
2225,552,48,72,72,0,0,9.61
2226,552,61,60,60,0,0,2.75
2227,553,40,72,72,0,0,2.81
2228,553,49,78,78,0,0,5.09
2229,553,72,48,48,0,0,5.20
2230,554,28,72,72,0,0,1.80
2231,554,59,90,90,0,0,3.42
2232,555,2,80,80,0,0,2.58
2233,555,23,36,36,0,0,0.58
2234,555,36,96,96,0,0,3.09
2235,555,39,80,80,0,0,3.11
2236,555,55,48,48,0,0,2.64
2237,555,63,96,96,0,0,2.52
2238,556,71,80,80,0,0,5.16
2239,556,85,60,60,0,0,2.27
2240,556,92,50,50,0,0,3.69
2241,557,1,36,36,0,0,4.01
2242,557,8,64,64,0,0,5.95
2243,557,57,60,60,0,0,2.74
2244,557,82,20,20,0,0,2.25
2245,557,87,48,48,0,0,5.10
2246,557,91,64,64,0,0,3.36
2247,558,5,60,60,0,0,4.11
2248,558,15,60,60,0,0,3.62
