shift_id,employee_id,store_id,scheduled_start,scheduled_end,actual_start,actual_end,shift_status
1002,43,1,2026-05-05 16:15:00,2026-05-05 22:00:00,2026-05-05 16:15:00,2026-05-05 22:00:00,completed
1003,67,1,2026-02-19 17:00:00,2026-02-19 22:00:00,2026-02-19 17:00:00,2026-02-19 22:00:00,completed
1004,67,1,2026-02-20 08:30:00,2026-02-20 16:30:00,2026-02-20 08:30:00,2026-02-20 16:30:00,completed
1005,67,1,2026-02-20 16:45:00,2026-02-20 22:00:00,2026-02-20 16:45:00,2026-02-20 22:00:00,completed
1006,67,1,2026-02-21 08:15:00,2026-02-21 16:15:00,2026-02-21 08:15:00,2026-02-21 16:15:00,completed
1007,67,1,2026-02-21 16:15:00,2026-02-21 22:00:00,2026-02-21 16:15:00,2026-02-21 22:00:00,completed
1008,67,1,2026-02-22 08:00:00,2026-02-22 16:00:00,2026-02-22 08:00:00,2026-02-22 16:00:00,completed
1009,67,1,2026-02-22 16:15:00,2026-02-22 22:00:00,2026-02-22 16:15:00,2026-02-22 22:00:00,completed
1010,43,1,2026-05-06 08:00:00,2026-05-06 16:00:00,2026-05-06 08:00:00,2026-05-06 16:00:00,completed
1011,67,1,2026-02-23 08:00:00,2026-02-23 16:00:00,2026-02-23 08:00:00,2026-02-23 16:00:00,completed
1012,67,1,2026-02-23 16:00:00,2026-02-23 22:00:00,2026-02-23 16:00:00,2026-02-23 22:00:00,completed
1013,67,1,2026-02-24 08:00:00,2026-02-24 16:00:00,2026-02-24 08:00:00,2026-02-24 16:00:00,completed
1014,67,1,2026-02-24 16:00:00,2026-02-24 22:00:00,2026-02-24 16:00:00,2026-02-24 22:00:00,completed
1015,43,1,2026-02-25 08:45:00,2026-02-25 16:45:00,2026-02-25 08:45:00,2026-02-25 16:45:00,completed
1016,43,1,2026-02-25 17:00:00,2026-02-25 22:00:00,2026-02-25 17:00:00,2026-02-25 22:00:00,completed
1017,43,1,2026-02-26 08:15:00,2026-02-26 16:15:00,2026-02-26 08:15:00,2026-02-26 16:15:00,completed
1018,43,1,2026-02-26 16:15:00,2026-02-26 22:00:00,2026-02-26 16:15:00,2026-02-26 22:00:00,completed
1019,43,1,2026-02-27 08:00:00,2026-02-27 16:00:00,2026-02-27 08:00:00,2026-02-27 16:00:00,completed
1020,44,3,2026-05-05 17:00:00,2026-05-05 21:00:00,2026-05-05 17:00:00,2026-05-05 21:00:00,completed
1021,44,3,2026-05-06 09:00:00,2026-05-06 17:00:00,2026-05-06 09:00:00,2026-05-06 17:00:00,completed
1022,44,3,2026-05-06 17:00:00,2026-05-06 21:00:00,2026-05-06 17:00:00,2026-05-06 21:00:00,completed
1023,44,3,2026-05-07 09:00:00,2026-05-07 17:00:00,2026-05-07 09:00:00,2026-05-07 17:00:00,completed
1024,44,3,2026-05-07 17:00:00,2026-05-07 21:00:00,2026-05-07 17:00:00,2026-05-07 21:00:00,completed
1025,44,3,2026-05-08 09:00:00,2026-05-08 17:00:00,2026-05-08 09:00:00,2026-05-08 17:00:00,completed
1026,44,3,2026-05-08 17:00:00,2026-05-08 21:00:00,2026-05-08 17:00:00,2026-05-08 21:00:00,completed
1027,44,3,2026-05-09 09:15:00,2026-05-09 17:15:00,2026-05-09 09:15:00,2026-05-09 17:15:00,completed
1028,5,3,2026-05-09 17:00:00,2026-05-09 21:00:00,2026-05-09 17:00:00,2026-05-09 21:00:00,completed
1029,44,3,2026-05-10 09:15:00,2026-05-10 17:15:00,2026-05-10 09:15:00,2026-05-10 17:15:00,completed
1030,44,3,2025-11-19 09:00:00,2025-11-19 15:00:00,,,cancelled
1031,5,3,2026-05-10 17:00:00,2026-05-10 21:00:00,2026-05-10 17:00:00,2026-05-10 21:00:00,completed
1032,44,3,2026-05-11 09:00:00,2026-05-11 17:00:00,2026-05-11 09:00:00,2026-05-11 17:00:00,completed
1033,44,3,2026-05-11 17:00:00,2026-05-11 21:00:00,2026-05-11 17:00:00,2026-05-11 21:00:00,completed
1034,44,3,2026-05-12 09:00:00,2026-05-12 17:00:00,2026-05-12 09:00:00,2026-05-12 17:00:00,completed
1035,44,3,2026-05-12 17:00:00,2026-05-12 21:00:00,2026-05-12 17:00:00,2026-05-12 21:00:00,completed
1036,44,3,2026-05-13 09:00:00,2026-05-13 17:00:00,2026-05-13 09:00:00,2026-05-13 17:00:00,completed
1037,44,3,2026-05-13 17:00:00,2026-05-13 21:00:00,2026-05-13 17:00:00,2026-05-13 21:00:00,completed
1038,44,3,2026-01-22 09:00:00,2026-01-22 17:00:00,,,cancelled
1039,44,3,2026-05-14 09:00:00,2026-05-14 17:00:00,2026-05-14 09:00:00,2026-05-14 17:00:00,completed
1040,44,3,2025-11-15 09:00:00,2025-11-15 17:00:00,2025-11-15 09:00:00,2025-11-15 17:00:00,completed
1041,44,3,2026-05-14 17:00:00,2026-05-14 21:00:00,2026-05-14 17:00:00,2026-05-14 21:00:00,completed
1042,44,3,2026-05-15 09:00:00,2026-05-15 17:00:00,2026-05-15 09:00:00,2026-05-15 17:00:00,completed
1043,44,3,2026-05-15 17:00:00,2026-05-15 21:00:00,2026-05-15 17:00:00,2026-05-15 21:00:00,completed
1044,44,3,2026-05-16 09:00:00,2026-05-16 17:00:00,2026-05-16 09:00:00,2026-05-16 17:00:00,completed
1045,44,3,2026-05-16 17:00:00,2026-05-16 21:00:00,2026-05-16 17:00:00,2026-05-16 21:00:00,completed
1046,44,3,2026-05-17 09:00:00,2026-05-17 17:00:00,2026-05-17 09:00:00,2026-05-17 17:00:00,completed
1047,44,3,2026-05-17 17:00:00,2026-05-17 21:00:00,2026-05-17 17:00:00,2026-05-17 21:00:00,completed
1048,44,3,2026-05-18 09:00:00,2026-05-18 17:00:00,2026-05-18 09:00:00,2026-05-18 17:00:00,completed
1049,44,3,2026-05-18 17:00:00,2026-05-18 21:00:00,2026-05-18 17:00:00,2026-05-18 21:00:00,completed
1050,44,3,2026-05-19 09:00:00,2026-05-19 17:00:00,2026-05-19 09:00:00,2026-05-19 17:00:00,completed
1051,44,3,2025-12-01 10:00:00,2025-12-01 18:00:00,,,cancelled
1052,44,3,2026-05-19 17:00:00,2026-05-19 21:00:00,2026-05-19 17:00:00,2026-05-19 21:00:00,completed
1053,44,3,2026-05-20 09:00:00,2026-05-20 17:00:00,2026-05-20 09:00:00,2026-05-20 17:00:00,completed
1054,44,3,2026-05-20 17:00:00,2026-05-20 21:00:00,2026-05-20 17:00:00,2026-05-20 21:00:00,completed
1055,45,2,2025-12-16 14:00:00,2025-12-16 18:00:00,,,cancelled
1056,45,2,2026-04-14 16:30:00,2026-04-14 21:00:00,2026-04-14 16:30:00,2026-04-14 21:00:00,completed
1057,45,2,2026-04-15 08:00:00,2026-04-15 16:00:00,2026-04-15 08:00:00,2026-04-15 16:00:00,completed
1058,45,2,2026-04-15 16:15:00,2026-04-15 21:00:00,2026-04-15 16:15:00,2026-04-15 21:00:00,completed
1059,45,2,2026-04-16 08:00:00,2026-04-16 16:00:00,2026-04-16 08:00:00,2026-04-16 16:00:00,completed
1060,45,2,2025-11-17 16:15:00,2025-11-17 21:00:00,2025-11-17 16:15:00,2025-11-17 21:00:00,completed
1061,45,2,2026-04-16 16:00:00,2026-04-16 21:00:00,2026-04-16 16:00:00,2026-04-16 21:00:00,completed
1062,45,2,2026-04-17 08:15:00,2026-04-17 16:15:00,2026-04-17 08:15:00,2026-04-17 16:15:00,completed
1063,45,2,2026-04-17 16:45:00,2026-04-17 21:00:00,2026-04-17 16:45:00,2026-04-17 21:00:00,completed
1064,45,2,2026-04-18 08:15:00,2026-04-18 16:15:00,2026-04-18 08:15:00,2026-04-18 16:15:00,completed
1065,45,2,2026-07-31 08:00:00,2026-07-31 16:00:00,2026-07-31 08:00:00,2026-07-31 16:00:00,completed
1066,45,2,2026-04-18 16:15:00,2026-04-18 21:00:00,2026-04-18 16:15:00,2026-04-18 21:00:00,completed
1067,45,2,2026-04-19 08:00:00,2026-04-19 16:00:00,2026-04-19 08:00:00,2026-04-19 16:00:00,completed
1068,45,2,2026-04-19 16:15:00,2026-04-19 21:00:00,2026-04-19 16:15:00,2026-04-19 21:00:00,completed
1069,45,2,2026-04-20 08:00:00,2026-04-20 16:00:00,2026-04-20 08:00:00,2026-04-20 16:00:00,completed
1070,45,2,2026-04-20 16:00:00,2026-04-20 21:00:00,2026-04-20 16:00:00,2026-04-20 21:00:00,completed
1071,45,2,2026-07-31 16:00:00,2026-07-31 21:00:00,2026-07-31 16:00:00,2026-07-31 21:00:00,completed
1072,45,2,2026-04-18 13:00:00,2026-04-18 19:00:00,,,cancelled
1073,45,2,2026-04-21 08:00:00,2026-04-21 16:00:00,2026-04-21 08:00:00,2026-04-21 16:00:00,completed
1074,45,2,2026-04-21 16:15:00,2026-04-21 21:00:00,2026-04-21 16:15:00,2026-04-21 21:00:00,completed
1075,45,2,2026-04-22 08:30:00,2026-04-22 16:30:00,2026-04-22 08:30:00,2026-04-22 16:30:00,completed
1076,45,2,2026-04-22 17:00:00,2026-04-22 21:00:00,2026-04-22 17:00:00,2026-04-22 21:00:00,completed
1077,45,2,2026-04-23 08:00:00,2026-04-23 16:00:00,2026-04-23 08:00:00,2026-04-23 16:00:00,completed
1078,45,2,2025-11-14 09:00:00,2025-11-14 17:00:00,,,cancelled
1079,45,2,2026-04-23 16:00:00,2026-04-23 21:00:00,2026-04-23 16:00:00,2026-04-23 21:00:00,completed
1080,45,2,2026-02-27 13:00:00,2026-02-27 17:00:00,,,cancelled
1081,45,2,2026-04-24 08:15:00,2026-04-24 16:15:00,2026-04-24 08:15:00,2026-04-24 16:15:00,completed
1082,45,2,2026-04-24 16:15:00,2026-04-24 21:00:00,2026-04-24 16:15:00,2026-04-24 21:00:00,completed
1083,46,2,2026-04-25 08:00:00,2026-04-25 16:00:00,2026-04-25 08:00:00,2026-04-25 16:00:00,completed
1084,46,2,2026-04-25 16:00:00,2026-04-25 21:00:00,2026-04-25 16:00:00,2026-04-25 21:00:00,completed
1085,46,2,2026-04-26 08:00:00,2026-04-26 16:00:00,2026-04-26 08:00:00,2026-04-26 16:00:00,completed
1086,46,2,2026-04-26 16:30:00,2026-04-26 21:00:00,2026-04-26 16:30:00,2026-04-26 21:00:00,completed
1087,46,2,2026-04-27 08:00:00,2026-04-27 16:00:00,2026-04-27 08:00:00,2026-04-27 16:00:00,completed
1088,46,2,2025-11-18 08:45:00,2025-11-18 16:45:00,2025-11-18 08:45:00,2025-11-18 16:45:00,completed
1089,46,2,2026-04-27 16:15:00,2026-04-27 21:00:00,2026-04-27 16:15:00,2026-04-27 21:00:00,completed
1090,46,2,2026-04-28 08:00:00,2026-04-28 16:00:00,2026-04-28 08:00:00,2026-04-28 16:00:00,completed
1091,46,2,2026-04-28 16:00:00,2026-04-28 21:00:00,2026-04-28 16:00:00,2026-04-28 21:00:00,completed
1092,46,2,2025-11-25 12:00:00,2025-11-25 20:00:00,,,cancelled
1093,46,2,2025-11-04 10:00:00,2025-11-04 18:00:00,,,cancelled
1094,46,2,2026-04-29 08:00:00,2026-04-29 16:00:00,2026-04-29 08:00:00,2026-04-29 16:00:00,completed
1095,46,2,2026-06-05 13:00:00,2026-06-05 21:00:00,,,cancelled
1096,46,2,2026-04-29 16:45:00,2026-04-29 21:00:00,2026-04-29 16:45:00,2026-04-29 21:00:00,completed
1097,46,2,2026-04-30 08:30:00,2026-04-30 16:30:00,2026-04-30 08:30:00,2026-04-30 16:30:00,completed
1098,46,2,2026-04-24 11:00:00,2026-04-24 19:00:00,,,missed
1099,46,2,2026-04-30 16:45:00,2026-04-30 21:00:00,2026-04-30 16:45:00,2026-04-30 21:00:00,completed
1100,46,2,2026-04-16 13:00:00,2026-04-16 21:00:00,,,cancelled
1101,46,2,2026-05-01 08:00:00,2026-05-01 16:00:00,2026-05-01 08:00:00,2026-05-01 16:00:00,completed
1102,46,2,2025-11-18 16:45:00,2025-11-18 21:00:00,2025-11-18 16:45:00,2025-11-18 21:00:00,completed
1103,46,2,2026-05-01 16:30:00,2026-05-01 21:00:00,2026-05-01 16:30:00,2026-05-01 21:00:00,completed
1104,46,2,2026-05-02 08:00:00,2026-05-02 16:00:00,2026-05-02 08:00:00,2026-05-02 16:00:00,completed
1105,46,2,2026-05-02 16:45:00,2026-05-02 21:00:00,2026-05-02 16:45:00,2026-05-02 21:00:00,completed
1106,46,2,2026-03-21 13:00:00,2026-03-21 17:00:00,,,cancelled
1107,46,2,2026-05-03 08:15:00,2026-05-03 16:15:00,2026-05-03 08:15:00,2026-05-03 16:15:00,completed
1108,46,2,2025-11-19 08:00:00,2025-11-19 16:00:00,2025-11-19 08:00:00,2025-11-19 16:00:00,completed
1109,46,2,2026-05-03 16:30:00,2026-05-03 21:00:00,2026-05-03 16:30:00,2026-05-03 21:00:00,completed
1110,46,2,2026-05-04 08:15:00,2026-05-04 16:15:00,2026-05-04 08:15:00,2026-05-04 16:15:00,completed
1111,46,2,2026-06-06 09:00:00,2026-06-06 17:00:00,,,missed
1112,46,2,2026-04-29 10:00:00,2026-04-29 18:00:00,,,cancelled
1113,46,2,2026-05-04 16:30:00,2026-05-04 21:00:00,2026-05-04 16:30:00,2026-05-04 21:00:00,completed
1114,46,2,2026-05-05 08:00:00,2026-05-05 16:00:00,2026-05-05 08:00:00,2026-05-05 16:00:00,completed
1115,46,2,2026-05-05 16:15:00,2026-05-05 21:00:00,2026-05-05 16:15:00,2026-05-05 21:00:00,completed
1116,46,2,2026-05-06 09:00:00,2026-05-06 17:00:00,2026-05-06 09:00:00,2026-05-06 17:00:00,completed
1117,46,2,2025-12-05 13:00:00,2025-12-05 17:00:00,,,cancelled
1118,46,2,2026-05-06 17:00:00,2026-05-06 21:00:00,2026-05-06 17:00:00,2026-05-06 21:00:00,completed
1119,47,3,2026-05-21 09:00:00,2026-05-21 17:00:00,2026-05-21 09:00:00,2026-05-21 17:00:00,completed
1120,47,3,2026-05-21 17:00:00,2026-05-21 21:00:00,2026-05-21 17:00:00,2026-05-21 21:00:00,completed
1121,47,3,2025-11-15 17:00:00,2025-11-15 21:00:00,2025-11-15 17:00:00,2025-11-15 21:00:00,completed
1122,47,3,2026-05-22 09:15:00,2026-05-22 17:15:00,2026-05-22 09:15:00,2026-05-22 17:15:00,completed
1123,47,3,2025-11-24 13:00:00,2025-11-24 19:00:00,,,cancelled
1124,5,3,2026-05-22 17:00:00,2026-05-22 21:00:00,2026-05-22 17:00:00,2026-05-22 21:00:00,completed
1125,47,3,2026-06-06 12:00:00,2026-06-06 16:00:00,,,missed
1126,47,3,2025-11-16 09:00:00,2025-11-16 17:00:00,2025-11-16 09:00:00,2025-11-16 17:00:00,completed
1127,47,3,2025-11-12 14:00:00,2025-11-12 18:00:00,,,cancelled
1128,47,3,2026-05-23 09:00:00,2026-05-23 17:00:00,2026-05-23 09:00:00,2026-05-23 17:00:00,completed
1129,47,3,2026-05-23 17:00:00,2026-05-23 21:00:00,2026-05-23 17:00:00,2026-05-23 21:00:00,completed
1130,47,3,2026-04-23 12:00:00,2026-04-23 20:00:00,,,cancelled
1131,47,3,2026-05-24 09:00:00,2026-05-24 17:00:00,2026-05-24 09:00:00,2026-05-24 17:00:00,completed
1132,47,3,2026-05-24 17:00:00,2026-05-24 21:00:00,2026-05-24 17:00:00,2026-05-24 21:00:00,completed
1133,47,3,2026-05-25 09:30:00,2026-05-25 17:30:00,2026-05-25 09:30:00,2026-05-25 17:30:00,completed
1134,5,3,2026-05-25 17:00:00,2026-05-25 21:00:00,2026-05-25 17:00:00,2026-05-25 21:00:00,completed
1135,47,3,2026-05-26 09:00:00,2026-05-26 17:00:00,2026-05-26 09:00:00,2026-05-26 17:00:00,completed
1136,47,3,2025-11-16 17:00:00,2025-11-16 21:00:00,2025-11-16 17:00:00,2025-11-16 21:00:00,completed
1137,47,3,2026-05-26 17:00:00,2026-05-26 21:00:00,2026-05-26 17:00:00,2026-05-26 21:00:00,completed
1138,47,3,2026-05-27 09:00:00,2026-05-27 17:00:00,2026-05-27 09:00:00,2026-05-27 17:00:00,completed
1139,47,3,2026-05-27 17:00:00,2026-05-27 21:00:00,2026-05-27 17:00:00,2026-05-27 21:00:00,completed
1140,47,3,2026-05-28 09:00:00,2026-05-28 17:00:00,2026-05-28 09:00:00,2026-05-28 17:00:00,completed
1141,47,3,2025-12-29 09:00:00,2025-12-29 17:00:00,,,cancelled
1142,47,3,2025-11-08 09:00:00,2025-11-08 17:00:00,,,cancelled
1143,47,3,2026-05-28 17:00:00,2026-05-28 21:00:00,2026-05-28 17:00:00,2026-05-28 21:00:00,completed
1144,48,3,2025-11-17 09:00:00,2025-11-17 17:00:00,2025-11-17 09:00:00,2025-11-17 17:00:00,completed
1145,48,3,2026-05-29 09:00:00,2026-05-29 17:00:00,2026-05-29 09:00:00,2026-05-29 17:00:00,completed
1146,48,3,2026-05-29 17:00:00,2026-05-29 21:00:00,2026-05-29 17:00:00,2026-05-29 21:00:00,completed
1147,48,3,2026-05-30 09:00:00,2026-05-30 17:00:00,2026-05-30 09:00:00,2026-05-30 17:00:00,completed
1148,48,3,2026-01-01 09:00:00,2026-01-01 13:00:00,,,cancelled
1149,48,3,2026-05-30 17:00:00,2026-05-30 21:00:00,2026-05-30 17:00:00,2026-05-30 21:00:00,completed
1150,48,3,2026-07-11 11:00:00,2026-07-11 15:00:00,,,cancelled
1151,48,3,2026-05-31 09:00:00,2026-05-31 17:00:00,2026-05-31 09:00:00,2026-05-31 17:00:00,completed
1152,48,3,2026-05-31 17:00:00,2026-05-31 21:00:00,2026-05-31 17:00:00,2026-05-31 21:00:00,completed
1153,48,3,2026-06-01 09:00:00,2026-06-01 17:00:00,2026-06-01 09:00:00,2026-06-01 17:00:00,completed
1154,48,3,2026-06-01 17:00:00,2026-06-01 21:00:00,2026-06-01 17:00:00,2026-06-01 21:00:00,completed
1155,48,3,2026-06-02 09:00:00,2026-06-02 17:00:00,2026-06-02 09:00:00,2026-06-02 17:00:00,completed
1156,48,3,2026-01-28 09:00:00,2026-01-28 17:00:00,,,cancelled
1157,48,3,2026-06-02 17:00:00,2026-06-02 21:00:00,2026-06-02 17:00:00,2026-06-02 21:00:00,completed
1158,48,3,2026-06-03 09:00:00,2026-06-03 17:00:00,2026-06-03 09:00:00,2026-06-03 17:00:00,completed
1159,48,3,2026-06-03 17:00:00,2026-06-03 21:00:00,2026-06-03 17:00:00,2026-06-03 21:00:00,completed
1160,48,3,2026-06-04 09:00:00,2026-06-04 17:00:00,2026-06-04 09:00:00,2026-06-04 17:00:00,completed
1161,48,3,2026-06-04 17:00:00,2026-06-04 21:00:00,2026-06-04 17:00:00,2026-06-04 21:00:00,completed
1162,48,3,2026-06-05 09:00:00,2026-06-05 17:00:00,2026-06-05 09:00:00,2026-06-05 17:00:00,completed
1163,48,3,2026-06-05 17:00:00,2026-06-05 21:00:00,2026-06-05 17:00:00,2026-06-05 21:00:00,completed
1164,48,3,2026-06-06 09:00:00,2026-06-06 17:00:00,2026-06-06 09:00:00,2026-06-06 17:00:00,completed
1165,48,3,2026-06-06 17:00:00,2026-06-06 21:00:00,2026-06-06 17:00:00,2026-06-06 21:00:00,completed
1166,48,3,2026-06-07 09:30:00,2026-06-07 17:30:00,2026-06-07 09:30:00,2026-06-07 17:30:00,completed
1167,5,3,2026-06-07 17:00:00,2026-06-07 21:00:00,2026-06-07 17:00:00,2026-06-07 21:00:00,completed
1168,48,3,2026-02-27 09:00:00,2026-02-27 15:00:00,,,missed
1169,48,3,2026-06-08 09:00:00,2026-06-08 17:00:00,2026-06-08 09:00:00,2026-06-08 17:00:00,completed
1170,48,3,2026-06-08 17:00:00,2026-06-08 21:00:00,2026-06-08 17:00:00,2026-06-08 21:00:00,completed
1171,48,3,2026-04-08 13:00:00,2026-04-08 17:00:00,,,cancelled
1172,67,1,2026-02-27 16:15:00,2026-02-27 22:00:00,2026-02-27 16:15:00,2026-02-27 22:00:00,completed
1173,67,1,2026-02-28 08:15:00,2026-02-28 16:15:00,2026-02-28 08:15:00,2026-02-28 16:15:00,completed
1174,49,1,2026-05-25 08:00:00,2026-05-25 16:00:00,2026-05-25 08:00:00,2026-05-25 16:00:00,completed
1175,67,1,2026-02-28 16:15:00,2026-02-28 22:00:00,2026-02-28 16:15:00,2026-02-28 22:00:00,completed
1176,67,1,2026-03-01 08:00:00,2026-03-01 16:00:00,2026-03-01 08:00:00,2026-03-01 16:00:00,completed
1177,67,1,2026-03-01 16:00:00,2026-03-01 22:00:00,2026-03-01 16:00:00,2026-03-01 22:00:00,completed
1178,67,1,2026-03-02 08:00:00,2026-03-02 16:00:00,2026-03-02 08:00:00,2026-03-02 16:00:00,completed
1179,49,1,2026-05-25 16:00:00,2026-05-25 22:00:00,2026-05-25 16:00:00,2026-05-25 22:00:00,completed
1180,67,1,2026-03-02 16:30:00,2026-03-02 22:00:00,2026-03-02 16:30:00,2026-03-02 22:00:00,completed
1181,67,1,2026-03-03 08:00:00,2026-03-03 16:00:00,2026-03-03 08:00:00,2026-03-03 16:00:00,completed
1182,67,1,2026-03-03 16:15:00,2026-03-03 22:00:00,2026-03-03 16:15:00,2026-03-03 22:00:00,completed
1183,67,1,2026-03-04 08:00:00,2026-03-04 16:00:00,2026-03-04 08:00:00,2026-03-04 16:00:00,completed
1184,49,1,2026-05-26 08:00:00,2026-05-26 16:00:00,2026-05-26 08:00:00,2026-05-26 16:00:00,completed
1185,67,1,2026-03-04 16:15:00,2026-03-04 22:00:00,2026-03-04 16:15:00,2026-03-04 22:00:00,completed
1186,67,1,2026-03-05 08:15:00,2026-03-05 16:15:00,2026-03-05 08:15:00,2026-03-05 16:15:00,completed
1187,67,1,2026-03-05 16:15:00,2026-03-05 22:00:00,2026-03-05 16:15:00,2026-03-05 22:00:00,completed
1188,67,1,2026-03-06 08:15:00,2026-03-06 16:15:00,2026-03-06 08:15:00,2026-03-06 16:15:00,completed
1189,67,1,2026-03-06 16:30:00,2026-03-06 22:00:00,2026-03-06 16:30:00,2026-03-06 22:00:00,completed
1190,67,1,2026-03-07 08:00:00,2026-03-07 16:00:00,2026-03-07 08:00:00,2026-03-07 16:00:00,completed
1191,67,1,2026-03-07 16:45:00,2026-03-07 22:00:00,2026-03-07 16:45:00,2026-03-07 22:00:00,completed
1192,49,1,2026-05-26 16:15:00,2026-05-26 22:00:00,2026-05-26 16:15:00,2026-05-26 22:00:00,completed
1193,49,1,2026-05-27 08:00:00,2026-05-27 16:00:00,2026-05-27 08:00:00,2026-05-27 16:00:00,completed
1194,67,1,2025-11-13 16:15:00,2025-11-13 22:00:00,2025-11-13 16:15:00,2025-11-13 22:00:00,completed
1195,67,1,2026-03-08 08:15:00,2026-03-08 16:15:00,2026-03-08 08:15:00,2026-03-08 16:15:00,completed
1196,67,1,2025-11-14 08:00:00,2025-11-14 16:00:00,2025-11-14 08:00:00,2025-11-14 16:00:00,completed
1197,67,1,2025-11-14 16:30:00,2025-11-14 22:00:00,2025-11-14 16:30:00,2025-11-14 22:00:00,completed
1198,67,1,2026-03-08 16:45:00,2026-03-08 22:00:00,2026-03-08 16:45:00,2026-03-08 22:00:00,completed
1199,49,1,2026-03-09 09:00:00,2026-03-09 17:00:00,2026-03-09 09:00:00,2026-03-09 17:00:00,completed
1200,67,1,2025-11-15 08:00:00,2025-11-15 16:00:00,2025-11-15 08:00:00,2025-11-15 16:00:00,completed
1201,49,1,2026-03-09 17:30:00,2026-03-09 22:00:00,2026-03-09 17:30:00,2026-03-09 22:00:00,completed
1202,49,1,2026-03-10 08:30:00,2026-03-10 16:30:00,2026-03-10 08:30:00,2026-03-10 16:30:00,completed
1203,49,1,2026-03-10 17:45:00,2026-03-10 22:00:00,2026-03-10 17:45:00,2026-03-10 22:00:00,completed
1204,49,1,2026-03-11 08:15:00,2026-03-11 16:15:00,2026-03-11 08:15:00,2026-03-11 16:15:00,completed
1205,49,1,2026-03-11 16:15:00,2026-03-11 22:00:00,2026-03-11 16:15:00,2026-03-11 22:00:00,completed
1206,50,1,2026-03-12 08:15:00,2026-03-12 16:15:00,2026-03-12 08:15:00,2026-03-12 16:15:00,completed
1207,50,1,2026-03-12 16:30:00,2026-03-12 22:00:00,2026-03-12 16:30:00,2026-03-12 22:00:00,completed
1208,50,1,2026-03-13 08:30:00,2026-03-13 16:30:00,2026-03-13 08:30:00,2026-03-13 16:30:00,completed
1209,50,1,2026-05-06 16:00:00,2026-05-06 22:00:00,2026-05-06 16:00:00,2026-05-06 22:00:00,completed
1210,67,1,2025-11-15 16:00:00,2025-11-15 22:00:00,2025-11-15 16:00:00,2025-11-15 22:00:00,completed
1211,50,1,2026-03-13 16:30:00,2026-03-13 22:00:00,2026-03-13 16:30:00,2026-03-13 22:00:00,completed
1212,50,1,2026-03-14 08:00:00,2026-03-14 16:00:00,2026-03-14 08:00:00,2026-03-14 16:00:00,completed
1213,50,1,2026-03-14 16:15:00,2026-03-14 22:00:00,2026-03-14 16:15:00,2026-03-14 22:00:00,completed
1214,50,1,2026-03-15 08:15:00,2026-03-15 16:15:00,2026-03-15 08:15:00,2026-03-15 16:15:00,completed
1215,50,1,2026-03-15 16:45:00,2026-03-15 22:00:00,2026-03-15 16:45:00,2026-03-15 22:00:00,completed
1216,50,1,2026-03-16 08:45:00,2026-03-16 16:45:00,2026-03-16 08:45:00,2026-03-16 16:45:00,completed
1217,50,1,2026-03-16 16:45:00,2026-03-16 22:00:00,2026-03-16 16:45:00,2026-03-16 22:00:00,completed
1218,50,1,2026-03-17 08:30:00,2026-03-17 16:30:00,2026-03-17 08:30:00,2026-03-17 16:30:00,completed
1219,50,1,2026-03-17 16:45:00,2026-03-17 22:00:00,2026-03-17 16:45:00,2026-03-17 22:00:00,completed
1220,50,1,2026-03-18 08:15:00,2026-03-18 16:15:00,2026-03-18 08:15:00,2026-03-18 16:15:00,completed
1221,50,1,2026-03-18 16:15:00,2026-03-18 22:00:00,2026-03-18 16:15:00,2026-03-18 22:00:00,completed
1222,50,1,2026-03-19 08:00:00,2026-03-19 16:00:00,2026-03-19 08:00:00,2026-03-19 16:00:00,completed
1223,50,1,2026-03-19 16:30:00,2026-03-19 22:00:00,2026-03-19 16:30:00,2026-03-19 22:00:00,completed
1224,50,1,2026-03-20 08:15:00,2026-03-20 16:15:00,2026-03-20 08:15:00,2026-03-20 16:15:00,completed
1225,50,1,2026-03-20 16:15:00,2026-03-20 22:00:00,2026-03-20 16:15:00,2026-03-20 22:00:00,completed
1226,50,1,2026-05-07 08:15:00,2026-05-07 16:15:00,2026-05-07 08:15:00,2026-05-07 16:15:00,completed
1227,50,1,2026-03-21 08:00:00,2026-03-21 16:00:00,2026-03-21 08:00:00,2026-03-21 16:00:00,completed
1228,50,1,2026-03-21 16:15:00,2026-03-21 22:00:00,2026-03-21 16:15:00,2026-03-21 22:00:00,completed
1229,51,2,2026-05-07 08:00:00,2026-05-07 16:00:00,2026-05-07 08:00:00,2026-05-07 16:00:00,completed
1230,51,2,2026-02-22 11:00:00,2026-02-22 19:00:00,,,cancelled
1231,51,2,2026-05-07 16:00:00,2026-05-07 21:00:00,2026-05-07 16:00:00,2026-05-07 21:00:00,completed
1232,51,2,2026-05-08 08:00:00,2026-05-08 16:00:00,2026-05-08 08:00:00,2026-05-08 16:00:00,completed
1233,51,2,2026-05-08 16:15:00,2026-05-08 21:00:00,2026-05-08 16:15:00,2026-05-08 21:00:00,completed
1234,51,2,2026-03-20 09:00:00,2026-03-20 17:00:00,,,cancelled
1235,51,2,2026-05-09 08:00:00,2026-05-09 16:00:00,2026-05-09 08:00:00,2026-05-09 16:00:00,completed
1236,51,2,2026-04-19 13:00:00,2026-04-19 21:00:00,,,missed
